Mar.3.4.6.p1_scaffold0	44142885	44150533	ID=gene-LOC128227438	0
Mar.3.4.6.p1_scaffold0	44158538	44160749	ID=gene-LOC128230607	0
Mar.3.4.6.p1_scaffold0	44182961	44191154	ID=gene-LOC128227444	0
Mar.3.4.6.p1_scaffold0	44203687	44215412	ID=gene-LOC128227448	0
Mar.3.4.6.p1_scaffold0	44243285	44251483	ID=gene-LOC128227456	0
Mar.3.4.6.p1_scaffold0	44270553	44281587	ID=gene-LOC128230658	0
Mar.3.4.6.p1_scaffold0	51237314	51299999	ID=gene-LOC128231335	0
Mar.3.4.6.p1_scaffold0	58506699	58511867	ID=gene-LOC128202902	0
Mar.3.4.6.p1_scaffold0	58520601	58520684	ID=gene-Trnal-uaa-4	0
Mar.3.4.6.p1_scaffold0	58542718	58545321	ID=gene-LOC128210519	0
Mar.3.4.6.p1_scaffold0	58573454	58587888	ID=gene-LOC128241479	0
Mar.3.4.6.p1_scaffold0	58592612	58592695	ID=gene-Trnal-uaa-5	0
Mar.3.4.6.p1_scaffold0	63305490	63348284	ID=gene-LOC128232608	0
Mar.3.4.6.p1_scaffold1	3431854	3454248	ID=gene-LOC128241723	0
Mar.3.4.6.p1_scaffold1	38121675	38122796	ID=gene-LOC128206916	0
Mar.3.4.6.p1_scaffold1	38128859	38143702	ID=gene-LOC128206925	0
Mar.3.4.6.p1_scaffold1	38165844	38199999	ID=gene-LOC128212074	0
Mar.3.4.6.p1_scaffold1	38301156	38309246	ID=gene-LOC128214739	0
Mar.3.4.6.p1_scaffold1	38310121	38311903	ID=gene-LOC128214746	0
Mar.3.4.6.p1_scaffold1	38312873	38314836	ID=gene-LOC128220303	0
Mar.3.4.6.p1_scaffold10	351937	354430	ID=gene-LOC128207729	0
Mar.3.4.6.p1_scaffold10	4151388	4157121	ID=gene-LOC128207327	0
Mar.3.4.6.p1_scaffold10	4154548	4155822	ID=gene-LOC128207328	0
Mar.3.4.6.p1_scaffold10	4179299	4190600	ID=gene-LOC128207263	0
Mar.3.4.6.p1_scaffold10	4194806	4195547	ID=gene-LOC128207802	0
Mar.3.4.6.p1_scaffold10	4268344	4282703	ID=gene-LOC128207364	0
Mar.3.4.6.p1_scaffold10	7301468	7304688	ID=gene-LOC128207676	0
Mar.3.4.6.p1_scaffold10	7308673	7349464	ID=gene-LOC128209296	0
Mar.3.4.6.p1_scaffold10	7357452	7360231	ID=gene-LOC128207555	0
Mar.3.4.6.p1_scaffold10	7364729	7366170	ID=gene-LOC128207385	0
Mar.3.4.6.p1_scaffold10	7373515	7376928	ID=gene-LOC128208974	0
Mar.3.4.6.p1_scaffold10	7381538	7383028	ID=gene-LOC128209425	0
Mar.3.4.6.p1_scaffold10	7389877	7394425	ID=gene-LOC128207857	0
Mar.3.4.6.p1_scaffold10	9504978	9534196	ID=gene-LOC128207900	0
Mar.3.4.6.p1_scaffold10	9537053	9554568	ID=gene-LOC128209745	0
Mar.3.4.6.p1_scaffold10	9555211	9557468	ID=gene-LOC128207694	0
Mar.3.4.6.p1_scaffold10	9558087	9560367	ID=gene-LOC128207688	0
Mar.3.4.6.p1_scaffold10	9561055	9562790	ID=gene-LOC128207685	0
Mar.3.4.6.p1_scaffold10	9564845	9570976	ID=gene-LOC128209659	0
Mar.3.4.6.p1_scaffold10	9572121	9577561	ID=gene-LOC128207507	0
Mar.3.4.6.p1_scaffold10	10575910	10577914	ID=gene-LOC128207621	0
Mar.3.4.6.p1_scaffold10	10596657	10598926	ID=gene-LOC128209716	0
Mar.3.4.6.p1_scaffold10	10598931	10601334	ID=gene-LOC128209717	0
Mar.3.4.6.p1_scaffold10	10609625	10612099	ID=gene-LOC128209731	0
Mar.3.4.6.p1_scaffold10	10613407	10620995	ID=gene-LOC128209732	0
Mar.3.4.6.p1_scaffold10	29536170	29547794	ID=gene-LOC128209335	0
Mar.3.4.6.p1_scaffold10	29565715	29603251	ID=gene-LOC128208461	0
Mar.3.4.6.p1_scaffold10	29623694	29625028	ID=gene-LOC128207888	0
Mar.3.4.6.p1_scaffold10	29648109	29650806	ID=gene-LOC128207399	0
Mar.3.4.6.p1_scaffold10	29665053	29669101	ID=gene-LOC128209441	0
Mar.3.4.6.p1_scaffold10	29683242	29688205	ID=gene-LOC128207692	0
Mar.3.4.6.p1_scaffold10	29692624	29694759	ID=gene-LOC128210021	0
Mar.3.4.6.p1_scaffold10	40100873	40103164	ID=gene-LOC128207210	0
Mar.3.4.6.p1_scaffold10	40117197	40122515	ID=gene-LOC128207386	0
Mar.3.4.6.p1_scaffold10	40154019	40171241	ID=gene-LOC128209444	0
Mar.3.4.6.p1_scaffold10	40179420	40182459	ID=gene-LOC128209447	0
Mar.3.4.6.p1_scaffold10	50664830	50668086	ID=gene-LOC128207627	0
Mar.3.4.6.p1_scaffold10	51811551	51820305	ID=gene-LOC128209377	0
Mar.3.4.6.p1_scaffold10	51821971	51831206	ID=gene-LOC128209853	0
Mar.3.4.6.p1_scaffold10	51849389	51853413	ID=gene-LOC128207433	0
Mar.3.4.6.p1_scaffold10	51860674	51863728	ID=gene-LOC128207216	0
Mar.3.4.6.p1_scaffold10	52015060	52017425	ID=gene-LOC128209168	0
Mar.3.4.6.p1_scaffold10	52026045	52033600	ID=gene-LOC128208609	0
Mar.3.4.6.p1_scaffold10	52044445	52048330	ID=gene-LOC128207375	0
Mar.3.4.6.p1_scaffold10	52062022	52068657	ID=gene-LOC128209619	0
Mar.3.4.6.p1_scaffold10	52082628	52084817	ID=gene-LOC128209834	0
Mar.3.4.6.p1_scaffold10	58706873	58749280	ID=gene-LOC128207950	0
Mar.3.4.6.p1_scaffold10	58755525	58757501	ID=gene-LOC128208128	0
Mar.3.4.6.p1_scaffold10	58769824	58783992	ID=gene-LOC128208649	0
Mar.3.4.6.p1_scaffold10	58944715	58964544	ID=gene-LOC128207522	0
Mar.3.4.6.p1_scaffold10	58978688	58985795	ID=gene-LOC128208651	0
Mar.3.4.6.p1_scaffold10	58996935	58998351	ID=gene-LOC128207319	0
Mar.3.4.6.p1_scaffold10	60321092	60327198	ID=gene-LOC128207477	0
Mar.3.4.6.p1_scaffold10	60368382	60369305	ID=gene-LOC128208663	0
Mar.3.4.6.p1_scaffold10	60383320	60384328	ID=gene-LOC128209246	0
Mar.3.4.6.p1_scaffold10	60386272	60389050	ID=gene-LOC128208811	0
Mar.3.4.6.p1_scaffold10	60395784	60397935	ID=gene-LOC128208664	0
Mar.3.4.6.p1_scaffold10	60399871	60402211	ID=gene-LOC128208812	0
Mar.3.4.6.p1_scaffold10	60403817	60407127	ID=gene-LOC128208813	0
Mar.3.4.6.p1_scaffold10	60407170	60408581	ID=gene-LOC128208814	0
Mar.3.4.6.p1_scaffold10	60413202	60416247	ID=gene-LOC128208815	0
Mar.3.4.6.p1_scaffold10	60418328	60420278	ID=gene-LOC128208816	0
Mar.3.4.6.p1_scaffold10	60421579	60423598	ID=gene-LOC128208817	0
Mar.3.4.6.p1_scaffold10	60430376	60432355	ID=gene-LOC128208818	0
Mar.3.4.6.p1_scaffold10	60434202	60438006	ID=gene-LOC128208819	0
Mar.3.4.6.p1_scaffold10	60442241	60445336	ID=gene-LOC128208820	0
Mar.3.4.6.p1_scaffold10	60449946	60469011	ID=gene-LOC128208821	0
Mar.3.4.6.p1_scaffold10	60469366	60473370	ID=gene-LOC128208822	0
Mar.3.4.6.p1_scaffold10	60491648	60492651	ID=gene-LOC128208823	0
Mar.3.4.6.p1_scaffold10	60494323	60497341	ID=gene-LOC128208824	0
Mar.3.4.6.p1_scaffold10	61330474	61351729	ID=gene-LOC128207221	0
Mar.3.4.6.p1_scaffold10	62015646	62022149	ID=gene-LOC128208093	0
Mar.3.4.6.p1_scaffold10	62032041	62035793	ID=gene-LOC128208091	0
Mar.3.4.6.p1_scaffold10	62038005	62041351	ID=gene-LOC128208094	0
Mar.3.4.6.p1_scaffold10	62047370	62056886	ID=gene-LOC128208677	0
Mar.3.4.6.p1_scaffold10	62087544	62089638	ID=gene-LOC128208092	0
Mar.3.4.6.p1_scaffold10	62255058	62258160	ID=gene-LOC128207361	0
Mar.3.4.6.p1_scaffold10	63101353	63103127	ID=gene-LOC128207475	0
Mar.3.4.6.p1_scaffold10	63106672	63112017	ID=gene-LOC128207728	0
Mar.3.4.6.p1_scaffold10	63120412	63136267	ID=gene-LOC128209412	0
Mar.3.4.6.p1_scaffold10	63142676	63160625	ID=gene-LOC128207479	0
Mar.3.4.6.p1_scaffold10	63164297	63187417	ID=gene-LOC128208679	0
Mar.3.4.6.p1_scaffold10	63599501	63601039	ID=gene-LOC128209351	0
Mar.3.4.6.p1_scaffold10	63603095	63664392	ID=gene-LOC128208682	0
Mar.3.4.6.p1_scaffold10	63615231	63616102	ID=gene-LOC128209352	0
Mar.3.4.6.p1_scaffold10	63667508	63690063	ID=gene-LOC128209470	0
Mar.3.4.6.p1_scaffold10	63714916	63718396	ID=gene-LOC128208683	0
Mar.3.4.6.p1_scaffold10	63719720	63751922	ID=gene-LOC128207952	0
Mar.3.4.6.p1_scaffold10	63727326	63730209	ID=gene-LOC128207954	0
Mar.3.4.6.p1_scaffold10	63752063	63756714	ID=gene-LOC128207953	0
Mar.3.4.6.p1_scaffold10	63905649	63907800	ID=gene-LOC128208684	0
Mar.3.4.6.p1_scaffold10	63912097	63969027	ID=gene-LOC128208685	0
Mar.3.4.6.p1_scaffold10	63972142	64001387	ID=gene-LOC128209343	0
Mar.3.4.6.p1_scaffold10	63985299	63987825	ID=gene-LOC128209344	0
Mar.3.4.6.p1_scaffold10	64011707	64015176	ID=gene-LOC128208686	0
Mar.3.4.6.p1_scaffold10	64031709	64060178	ID=gene-LOC128207126	0
Mar.3.4.6.p1_scaffold10	65715907	65724071	ID=gene-LOC128208701	0
Mar.3.4.6.p1_scaffold10	65749883	65756534	ID=gene-LOC128208702	0
Mar.3.4.6.p1_scaffold10	65764502	65796890	ID=gene-LOC128209229	0
Mar.3.4.6.p1_scaffold10	65778104	65780695	ID=gene-LOC128209231	0
Mar.3.4.6.p1_scaffold10	66018184	66030560	ID=gene-LOC128207228	0
Mar.3.4.6.p1_scaffold10	66033477	66089536	ID=gene-LOC128208704	0
Mar.3.4.6.p1_scaffold10	69594917	69597043	ID=gene-LOC128209798	0
Mar.3.4.6.p1_scaffold10	69863406	69884819	ID=gene-LOC128209588	0
Mar.3.4.6.p1_scaffold10	70045972	70047312	ID=gene-LOC128208738	0
Mar.3.4.6.p1_scaffold10	70063415	70065045	ID=gene-LOC128208739	0
Mar.3.4.6.p1_scaffold10	70100440	70138482	ID=gene-LOC128209590	0
Mar.3.4.6.p1_scaffold10	70127613	70129595	ID=gene-LOC128209594	0
Mar.3.4.6.p1_scaffold10	70138642	70143588	ID=gene-LOC128209593	0
Mar.3.4.6.p1_scaffold10	70146781	70191125	ID=gene-LOC128209592	0
Mar.3.4.6.p1_scaffold10	70222833	70283694	ID=gene-LOC128208740	0
Mar.3.4.6.p1_scaffold10	70286647	70317734	ID=gene-LOC128209721	0
Mar.3.4.6.p1_scaffold10	70328015	70331486	ID=gene-LOC128208742	0
Mar.3.4.6.p1_scaffold10	70332979	70384911	ID=gene-LOC128209142	0
Mar.3.4.6.p1_scaffold10	70518492	70535562	ID=gene-LOC128207253	0
Mar.3.4.6.p1_scaffold10	70539743	70541372	ID=gene-LOC128208747	0
Mar.3.4.6.p1_scaffold10	70541548	70545607	ID=gene-LOC128209428	0
Mar.3.4.6.p1_scaffold10	70546460	70549444	ID=gene-LOC128209157	0
Mar.3.4.6.p1_scaffold10	70551538	70575263	ID=gene-LOC128209156	0
Mar.3.4.6.p1_scaffold11	722450	726945	ID=gene-LOC128210367	0
Mar.3.4.6.p1_scaffold11	735208	739684	ID=gene-LOC128210399	0
Mar.3.4.6.p1_scaffold11	752621	762191	ID=gene-LOC128211983	0
Mar.3.4.6.p1_scaffold11	2247480	2299999	ID=gene-LOC128212534	0
Mar.3.4.6.p1_scaffold11	10707721	10708420	ID=gene-LOC128210438	0
Mar.3.4.6.p1_scaffold11	10710475	10720846	ID=gene-LOC128210440	0
Mar.3.4.6.p1_scaffold11	10726355	10738606	ID=gene-LOC128212291	0
Mar.3.4.6.p1_scaffold11	10749230	10761423	ID=gene-LOC128210201	0
Mar.3.4.6.p1_scaffold11	10771402	10793837	ID=gene-LOC128212556	0
Mar.3.4.6.p1_scaffold11	11204426	11205992	ID=gene-LOC128210443	0
Mar.3.4.6.p1_scaffold11	11231087	11265607	ID=gene-LOC128210444	0
Mar.3.4.6.p1_scaffold11	11270839	11278936	ID=gene-LOC128210445	0
Mar.3.4.6.p1_scaffold11	11283847	11286252	ID=gene-LOC128210446	0
Mar.3.4.6.p1_scaffold11	12403189	12478582	ID=gene-LOC128211905	0
Mar.3.4.6.p1_scaffold11	17042983	17099999	ID=gene-LOC128211084	0
Mar.3.4.6.p1_scaffold11	18000000	18041071	ID=gene-LOC128211788	0
Mar.3.4.6.p1_scaffold11	18055040	18101072	ID=gene-LOC128211181	0
Mar.3.4.6.p1_scaffold11	18070649	18074748	ID=gene-LOC128211182	0
Mar.3.4.6.p1_scaffold11	18104741	18119881	ID=gene-LOC128211180	0
Mar.3.4.6.p1_scaffold11	18129176	18130199	ID=gene-LOC128210508	0
Mar.3.4.6.p1_scaffold11	18134067	18153690	ID=gene-LOC128210316	0
Mar.3.4.6.p1_scaffold11	18166029	18255759	ID=gene-LOC128212262	0
Mar.3.4.6.p1_scaffold11	18276094	18285146	ID=gene-LOC128210509	0
Mar.3.4.6.p1_scaffold11	18307560	18342210	ID=gene-LOC128212369	0
Mar.3.4.6.p1_scaffold11	18470668	18472020	ID=gene-LOC128210510	0
Mar.3.4.6.p1_scaffold11	18472035	18489809	ID=gene-LOC128210511	0
Mar.3.4.6.p1_scaffold11	18512817	18514730	ID=gene-LOC128211232	0
Mar.3.4.6.p1_scaffold11	18547586	18549237	ID=gene-LOC128210192	0
Mar.3.4.6.p1_scaffold11	18549375	18554711	ID=gene-LOC128210191	0
Mar.3.4.6.p1_scaffold11	18559996	18569401	ID=gene-LOC128210200	0
Mar.3.4.6.p1_scaffold11	18569397	18574989	ID=gene-LOC128210199	0
Mar.3.4.6.p1_scaffold11	18599986	18602770	ID=gene-LOC128210188	0
Mar.3.4.6.p1_scaffold11	18640920	18651364	ID=gene-LOC128212552	0
Mar.3.4.6.p1_scaffold11	18662466	18685996	ID=gene-LOC128210512	0
Mar.3.4.6.p1_scaffold11	18696152	18701414	ID=gene-LOC128210513	0
Mar.3.4.6.p1_scaffold11	18709929	18791724	ID=gene-LOC128212271	0
Mar.3.4.6.p1_scaffold11	18806198	18856994	ID=gene-LOC128210205	0
Mar.3.4.6.p1_scaffold11	18960241	18971678	ID=gene-LOC128212219	0
Mar.3.4.6.p1_scaffold11	18980157	19000604	ID=gene-LOC128211585	0
Mar.3.4.6.p1_scaffold11	19013591	19052237	ID=gene-LOC128211053	0
Mar.3.4.6.p1_scaffold11	19052137	19077562	ID=gene-LOC128211052	0
Mar.3.4.6.p1_scaffold11	19106280	19108381	ID=gene-LOC128210514	0
Mar.3.4.6.p1_scaffold11	19108676	19110718	ID=gene-LOC128210353	0
Mar.3.4.6.p1_scaffold11	19111676	19113034	ID=gene-LOC128210354	0
Mar.3.4.6.p1_scaffold11	19138215	19139757	ID=gene-LOC128210515	0
Mar.3.4.6.p1_scaffold11	19169075	19235350	ID=gene-LOC128211429	0
Mar.3.4.6.p1_scaffold11	19237140	19239763	ID=gene-LOC128211444	0
Mar.3.4.6.p1_scaffold11	19329388	19330900	ID=gene-LOC128210516	0
Mar.3.4.6.p1_scaffold11	19354733	19378126	ID=gene-LOC128210517	0
Mar.3.4.6.p1_scaffold11	19377629	19434048	ID=gene-LOC128210518	0
Mar.3.4.6.p1_scaffold11	19429443	19488785	ID=gene-LOC128211430	0
Mar.3.4.6.p1_scaffold11	19490762	19493510	ID=gene-LOC128211445	0
Mar.3.4.6.p1_scaffold11	19607005	19644669	ID=gene-LOC128211435	0
Mar.3.4.6.p1_scaffold11	19651230	19681482	ID=gene-LOC128211436	0
Mar.3.4.6.p1_scaffold11	19687826	19691878	ID=gene-LOC128211448	0
Mar.3.4.6.p1_scaffold11	19693889	19697802	ID=gene-LOC128211449	0
Mar.3.4.6.p1_scaffold11	19708856	19732696	ID=gene-LOC128211438	0
Mar.3.4.6.p1_scaffold11	19712134	19713397	ID=gene-LOC128210520	0
Mar.3.4.6.p1_scaffold11	19729887	19745655	ID=gene-LOC128210521	0
Mar.3.4.6.p1_scaffold11	20331407	20338081	ID=gene-LOC128210525	0
Mar.3.4.6.p1_scaffold11	20344591	20358183	ID=gene-LOC128211452	0
Mar.3.4.6.p1_scaffold11	20548365	20553359	ID=gene-LOC128211216	0
Mar.3.4.6.p1_scaffold11	46821498	46832585	ID=gene-LOC128211839	0
Mar.3.4.6.p1_scaffold11	46852440	46859179	ID=gene-LOC128211840	0
Mar.3.4.6.p1_scaffold11	48136103	48142830	ID=gene-LOC128210387	0
Mar.3.4.6.p1_scaffold11	49614064	49621946	ID=gene-LOC128212090	0
Mar.3.4.6.p1_scaffold11	49632716	49639667	ID=gene-LOC128212091	0
Mar.3.4.6.p1_scaffold11	49653706	49657243	ID=gene-LOC128212092	0
Mar.3.4.6.p1_scaffold11	49659908	49661888	ID=gene-LOC128212097	0
Mar.3.4.6.p1_scaffold11	49671691	49673507	ID=gene-LOC128212099	0
Mar.3.4.6.p1_scaffold11	49684172	49688515	ID=gene-LOC128212098	0
Mar.3.4.6.p1_scaffold11	49693615	49694839	ID=gene-LOC128210752	0
Mar.3.4.6.p1_scaffold11	49697936	49700807	ID=gene-LOC128210753	0
Mar.3.4.6.p1_scaffold11	49703465	49708533	ID=gene-LOC128210754	0
Mar.3.4.6.p1_scaffold11	49723931	49726446	ID=gene-LOC128210755	0
Mar.3.4.6.p1_scaffold11	49729861	49736604	ID=gene-LOC128210330	0
Mar.3.4.6.p1_scaffold11	49746619	49748954	ID=gene-LOC128210757	0
Mar.3.4.6.p1_scaffold11	49753777	49755944	ID=gene-LOC128210374	0
Mar.3.4.6.p1_scaffold11	49767281	49774842	ID=gene-LOC128211973	0
Mar.3.4.6.p1_scaffold11	49777907	49782455	ID=gene-LOC128211337	0
Mar.3.4.6.p1_scaffold11	49785062	49790029	ID=gene-LOC128211339	0
Mar.3.4.6.p1_scaffold11	49793096	49799999	ID=gene-LOC128211335	0
Mar.3.4.6.p1_scaffold11	67519506	67527720	ID=gene-LOC128212448	0
Mar.3.4.6.p1_scaffold11	67525960	67539389	ID=gene-LOC128212449	0
Mar.3.4.6.p1_scaffold11	67551883	67596529	ID=gene-LOC128212447	0
Mar.3.4.6.p1_scaffold11	67599248	67602005	ID=gene-LOC128210911	0
Mar.3.4.6.p1_scaffold11	67607446	67618273	ID=gene-LOC128212255	0
Mar.3.4.6.p1_scaffold11	67632630	67645948	ID=gene-LOC128210912	0
Mar.3.4.6.p1_scaffold12	3210096	3280210	ID=gene-LOC128213789	0
Mar.3.4.6.p1_scaffold12	3281086	3284453	ID=gene-LOC128213790	0
Mar.3.4.6.p1_scaffold12	4000327	4017480	ID=gene-LOC128214172	0
Mar.3.4.6.p1_scaffold12	4017849	4019100	ID=gene-LOC128213800	0
Mar.3.4.6.p1_scaffold12	4052359	4073907	ID=gene-LOC128214762	0
Mar.3.4.6.p1_scaffold12	4687527	4688733	ID=gene-LOC128213810	0
Mar.3.4.6.p1_scaffold12	37708622	37716895	ID=gene-LOC128213007	0
Mar.3.4.6.p1_scaffold12	37730727	37732219	ID=gene-LOC128214716	0
Mar.3.4.6.p1_scaffold12	37752969	37781350	ID=gene-LOC128212806	0
Mar.3.4.6.p1_scaffold12	45156534	45160743	ID=gene-LOC128213642	0
Mar.3.4.6.p1_scaffold12	53608487	53714493	ID=gene-LOC128214291	0
Mar.3.4.6.p1_scaffold12	53642339	53644736	ID=gene-LOC128214299	0
Mar.3.4.6.p1_scaffold12	53659589	53682541	ID=gene-LOC128214288	0
Mar.3.4.6.p1_scaffold12	53667043	53679694	ID=gene-LOC128214297	0
Mar.3.4.6.p1_scaffold12	53746320	53754454	ID=gene-LOC128215374	0
Mar.3.4.6.p1_scaffold12	53765587	53773347	ID=gene-LOC128214295	0
Mar.3.4.6.p1_scaffold12	53785843	53786406	ID=gene-LOC128215375	0
Mar.3.4.6.p1_scaffold12	53833232	53838757	ID=gene-LOC128214294	0
Mar.3.4.6.p1_scaffold12	53856815	53860743	ID=gene-LOC128215376	0
Mar.3.4.6.p1_scaffold12	53889379	53893466	ID=gene-LOC128215377	0
Mar.3.4.6.p1_scaffold12	54000000	54011497	ID=gene-LOC128215380	0
Mar.3.4.6.p1_scaffold12	54013611	54028238	ID=gene-LOC128214286	0
Mar.3.4.6.p1_scaffold12	54032536	54047880	ID=gene-LOC128215381	0
Mar.3.4.6.p1_scaffold12	54051673	54058127	ID=gene-LOC128215382	0
Mar.3.4.6.p1_scaffold12	54907535	54910286	ID=gene-LOC128214594	0
Mar.3.4.6.p1_scaffold12	54915896	54922936	ID=gene-LOC128214604	0
Mar.3.4.6.p1_scaffold12	54954473	54959555	ID=gene-LOC128212845	0
Mar.3.4.6.p1_scaffold12	55632546	55644627	ID=gene-LOC128215396	0
Mar.3.4.6.p1_scaffold12	55649560	55652665	ID=gene-LOC128214913	0
Mar.3.4.6.p1_scaffold12	57009350	57077283	ID=gene-LOC128214269	0
Mar.3.4.6.p1_scaffold12	59322588	59350934	ID=gene-LOC128215433	0
Mar.3.4.6.p1_scaffold12	59329967	59332599	ID=gene-LOC128213180	0
Mar.3.4.6.p1_scaffold12	59373831	59399999	ID=gene-LOC128215434	0
Mar.3.4.6.p1_scaffold12	62640231	62645484	ID=gene-LOC128213337	0
Mar.3.4.6.p1_scaffold12	62662327	62665394	ID=gene-LOC128215452	0
Mar.3.4.6.p1_scaffold12	62677392	62678864	ID=gene-LOC128212927	0
Mar.3.4.6.p1_scaffold12	64383083	64385231	ID=gene-LOC128215462	0
Mar.3.4.6.p1_scaffold13	24000000	24014315	ID=gene-LOC128215932	0
Mar.3.4.6.p1_scaffold13	24017607	24073242	ID=gene-LOC128215933	0
Mar.3.4.6.p1_scaffold13	24306773	24311655	ID=gene-LOC128218295	0
Mar.3.4.6.p1_scaffold13	24319263	24326831	ID=gene-LOC128218296	0
Mar.3.4.6.p1_scaffold13	24342262	24348350	ID=gene-LOC128218297	0
Mar.3.4.6.p1_scaffold13	25121634	25123269	ID=gene-LOC128215946	0
Mar.3.4.6.p1_scaffold13	25137587	25193810	ID=gene-LOC128217868	0
Mar.3.4.6.p1_scaffold13	25193386	25234408	ID=gene-LOC128215947	0
Mar.3.4.6.p1_scaffold13	25273695	25275236	ID=gene-LOC128217876	0
Mar.3.4.6.p1_scaffold13	25284142	25290879	ID=gene-LOC128217877	0
Mar.3.4.6.p1_scaffold13	25663739	25771568	ID=gene-LOC128217011	0
Mar.3.4.6.p1_scaffold13	25803944	25809596	ID=gene-LOC128217012	0
Mar.3.4.6.p1_scaffold13	25814655	25880752	ID=gene-LOC128215949	0
Mar.3.4.6.p1_scaffold13	25977005	25979309	ID=gene-LOC128216667	0
Mar.3.4.6.p1_scaffold13	28952582	28955929	ID=gene-LOC128218131	0
Mar.3.4.6.p1_scaffold13	28983281	28985629	ID=gene-LOC128216914	0
Mar.3.4.6.p1_scaffold13	28993228	28996694	ID=gene-LOC128217305	0
Mar.3.4.6.p1_scaffold13	38104242	38106652	ID=gene-LOC128216086	0
Mar.3.4.6.p1_scaffold13	38108541	38111005	ID=gene-LOC128216087	0
Mar.3.4.6.p1_scaffold13	38122205	38124089	ID=gene-LOC128216088	0
Mar.3.4.6.p1_scaffold13	38143752	38146245	ID=gene-LOC128216089	0
Mar.3.4.6.p1_scaffold13	38154142	38160333	ID=gene-LOC128218511	0
Mar.3.4.6.p1_scaffold13	38176063	38181139	ID=gene-LOC128216090	0
Mar.3.4.6.p1_scaffold13	38516048	38519697	ID=gene-LOC128216785	0
Mar.3.4.6.p1_scaffold13	38519225	38536910	ID=gene-LOC128216787	0
Mar.3.4.6.p1_scaffold13	38524499	38533487	ID=gene-LOC128216786	0
Mar.3.4.6.p1_scaffold13	38540895	38544713	ID=gene-LOC128217840	0
Mar.3.4.6.p1_scaffold13	38554366	38563470	ID=gene-LOC128217928	0
Mar.3.4.6.p1_scaffold13	38582136	38583741	ID=gene-LOC128216095	0
Mar.3.4.6.p1_scaffold13	38589981	38593693	ID=gene-LOC128217758	0
Mar.3.4.6.p1_scaffold13	38904852	38915120	ID=gene-LOC128217748	0
Mar.3.4.6.p1_scaffold13	38925765	38926479	ID=gene-LOC128216101	0
Mar.3.4.6.p1_scaffold13	38926508	38927216	ID=gene-LOC128216103	0
Mar.3.4.6.p1_scaffold13	38928934	38931356	ID=gene-LOC128216104	0
Mar.3.4.6.p1_scaffold13	38932484	38935949	ID=gene-LOC128218158	0
Mar.3.4.6.p1_scaffold13	38938171	38940723	ID=gene-LOC128218155	0
Mar.3.4.6.p1_scaffold13	38951889	38953773	ID=gene-LOC128216105	0
Mar.3.4.6.p1_scaffold13	38959365	38961453	ID=gene-LOC128216106	0
Mar.3.4.6.p1_scaffold13	38969594	38971718	ID=gene-LOC128216107	0
Mar.3.4.6.p1_scaffold13	38973422	38975249	ID=gene-LOC128218157	0
Mar.3.4.6.p1_scaffold13	38981858	38992840	ID=gene-LOC128218156	0
Mar.3.4.6.p1_scaffold13	41828369	41889214	ID=gene-LOC128217156	0
Mar.3.4.6.p1_scaffold13	41877272	41882743	ID=gene-LOC128217154	0
Mar.3.4.6.p1_scaffold13	48046644	48060212	ID=gene-LOC128218083	0
Mar.3.4.6.p1_scaffold13	48069538	48072405	ID=gene-LOC128218321	0
