gene	uniprot	padj	baseMean	stat	log2FoldChange	description
LOC128217666	NAPEP	2.22552185839169e-61	6095.19243142753	16.8971704699458	6.43971494803367	N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D-like
LOC128209660	ABCBA	4.05362360422456e-61	2546.92175586934	16.8604712594569	4.87795484167586	ATP-binding cassette sub-family B member 10%2C mitochondrial-like
LOC128227622	SQSTM	1.24833473125189e-60	650940.245021487	16.7925853549324	8.88081579993959	sequestosome-1-like
LOC128244889	F210B	2.19738165597311e-58	12201.6369085076	16.4816467090068	6.05775783382336	uncharacterized LOC128244889
LOC128245097	OSGI2	2.53023318747099e-58	105051.422977908	16.4718708034712	7.91491832025343	oxidative stress-induced growth inhibitor 2-like
LOC128211852	NA	4.96594780131142e-58	3951.57885883831	16.4298086872761	6.18943849957455	uncharacterized LOC128211852
LOC128217638	ABCA3	5.20778371498749e-58	18940.8472370049	16.4257237754409	4.5212076066082	phospholipid-transporting ATPase ABCA3-like
LOC128238641	BIR7B	6.23158982905231e-58	1993.89296104676	16.4136550004718	7.2556407138167	baculoviral IAP repeat-containing protein 3-like
LOC128211471	S17A5	9.94027993538332e-58	15944.614595396	16.3841271236945	7.18991577037044	sialin-like
LOC128207366	PPN	1.30168404619072e-57	20463.9982494186	16.3658552151465	5.12822918827696	papilin-like
LOC128221839	ARSI	1.30168404619072e-57	1126.81743543741	16.3654668130159	5.51997368072604	arylsulfatase B-like
LOC128210003	NA	1.36842620283782e-57	5053.80907142633	16.3613252681004	4.65307118801987	uncharacterized LOC128210003
LOC128229349	PIR	1.99939100210347e-57	11468.4883589137	16.3371398846556	7.55729636178413	pirin-like
LOC128223064	GTPB1	2.41582071522871e-57	46747.3568498756	16.324536605569	5.83567650222466	GTP-binding protein 1-like
LOC128222900	CF157	2.79805515999521e-57	844.060607396962	16.3145258368151	5.73245360686911	cilia- and flagella-associated protein 157-like
LOC128218192	GMPPB	3.04146433128897e-57	1239.36889623472	16.3084044306927	5.33270167611074	mannose-1-phosphate guanyltransferase beta-like
LOC128223422	NA	3.33306981062282e-57	10474.4306843369	16.3018002456913	5.31754385461109	uncharacterized LOC128223422
LOC128211536	TEP1	5.233428005112e-57	9063.03273901547	16.2732083372766	5.8979469885419	telomerase protein component 1-like
LOC128217650	NINJ1	5.41890872496644e-57	1390.21646788049	16.2700962721365	7.0490755548071	ninjurin-2-like
LOC128217917	NA	9.84854762241205e-57	2917.85618455312	16.2325065402788	7.67616482462924	uncharacterized LOC128217917
LOC128218237	TIM23	6.2875504137439e-56	2598.53269831878	16.116429673759	4.77715026949943	mitochondrial import inner membrane translocase subunit Tim23-like
LOC128238897	BIR7B	1.30705243983829e-55	1500.14377247352	16.0702008404642	6.67807145241352	baculoviral IAP repeat-containing protein 3-like
LOC128228247	NA	1.04077051826956e-54	2275.85121992788	15.9401476832611	6.21996383535013	uncharacterized LOC128228247
LOC128214529	TOPRS	1.58335204311669e-54	2129.91023094818	15.9129924464285	4.57330710544157	E3 ubiquitin-protein ligase Topors-like
LOC128224674	SST	2.69206011034919e-54	8491.69539343158	15.8788315265202	6.56561228452235	uncharacterized LOC128224674
LOC128219881	NA	3.39503664236205e-54	366165.488898437	15.8633803984634	5.13562609684184	zinc metalloproteinase nas-15-like
LOC128209674	CPAS1	1.49596741959936e-53	30960.7392471384	15.7691028939224	7.24822435325423	circularly permutated Ras protein 1-like
LOC128245079	F210B	1.60239367158507e-53	2013.75322792702	15.7638898938039	5.78906625843898	uncharacterized LOC128245079
LOC128240186	VDR	2.678936829619e-53	22810.1460505138	15.730523659332	6.30004654869207	peroxisome proliferator-activated receptor gamma-like
LOC128238529	NA	2.12081985314115e-52	6990.46537039762	15.5981204960292	7.21166858537177	uncharacterized LOC128238529
LOC128205886	METK2	2.94598372547212e-52	16358.8481598724	15.5762759577648	4.51150488680062	S-adenosylmethionine synthase-like
LOC128223817	GLNA	8.1236131081052e-52	140206.694056747	15.510446987865	5.22212516919774	glutamine synthetase-like
LOC128210815	GRPE1	1.5879465336418e-51	9210.86007854085	15.4665213004189	5.43246393870652	grpE protein homolog 1%2C mitochondrial-like
LOC128234722	NA	3.34206889955545e-51	13602.7077130347	15.4177098267972	5.73854234795914	uncharacterized LOC128234722
LOC128205775	NPC1	1.48150227559559e-50	8182.09834239375	15.3204135632308	4.25669801218599	NPC intracellular cholesterol transporter 1-like
LOC128207556	ST1B1	4.42694704186469e-50	60926.3227231822	15.2482877181757	7.94031920166697	sulfotransferase 1B1-like
LOC128228203	NAGAB	5.29251531353454e-50	22108.2811733104	15.2358194248472	7.83081633277823	alpha-N-acetylgalactosaminidase-like
LOC128213215	GA45A	9.40526286241933e-50	1502.35290676912	15.1974012922105	5.31744559022676	growth arrest and DNA damage-inducible protein GADD45 alpha-like
LOC128237388	NA	1.0521141476696e-49	1902.87759187445	15.1892685980592	5.54538794910172	uncharacterized LOC128237388
LOC128209195	FOSX	1.49627851389711e-49	5585.03193801993	15.1653873344793	4.87867810905519	fos-related antigen 1-like
LOC128205608	TRIB2	3.72177804542248e-49	129673.610471289	15.1046712853058	4.11198607101807	tribbles homolog 2-like
LOC128223032	PTH	9.75112660404632e-49	5462.0292740599	15.0402819370597	7.33571036652913	probable peptidyl-tRNA hydrolase
LOC128222076	METK2	2.04663554636234e-48	8284.09390283829	14.9903640896435	4.5595589681378	S-adenosylmethionine synthase-like
LOC128232347	PELO	4.45396827383451e-48	8914.73209176586	14.9378771510046	4.38742027199028	protein pelota-like
LOC128205859	NPC1	4.46464121591886e-48	8177.81996708886	14.9369729316926	4.31827546561385	NPC intracellular cholesterol transporter 1-like
LOC128242286	PCKGC	8.15374918767279e-48	260633.603625563	14.8960371612247	6.59248213070113	phosphoenolpyruvate carboxykinase%2C cytosolic [GTP]-like
LOC128232118	NCPR	1.08950542520192e-47	46008.4012214795	14.8759228738872	5.60876734137938	NADPH--cytochrome P450 reductase-like
LOC128208855	GNA1	1.51811620929119e-47	6198.75540316692	14.8529803854691	5.02083035519074	glucosamine 6-phosphate N-acetyltransferase-like
LOC128228749	YNS9	1.64821993198318e-47	99256.8321164547	14.8467510249561	6.82897405444914	uncharacterized LOC128228749
LOC128227623	SQSTM	3.13754071001296e-47	702468.806922781	14.8028118955095	9.04149791530292	sequestosome-1-like
LOC128213145	SDCB1	2.194074016577e-46	18712.6573672343	14.6707276610713	4.14093380916715	syntenin-1-like
LOC128214396	NA	2.22360703823085e-46	9694.02626290761	14.6691172517284	4.24306334306779	uncharacterized LOC128214396
LOC128226360	NA	3.07467425907995e-46	3425.66237151828	14.6464132485923	4.40049758348892	uncharacterized LOC128226360
LOC128214540	NA	8.75083900343509e-46	5035.35026874724	14.5744630791282	4.95197516376587	patched domain-containing protein 3-like
LOC128233944	INSI2	1.5142350900065e-45	4599.13163630875	14.5362780646833	4.17094622594836	insulin-induced gene 2 protein-like
LOC128214215	SDCB1	1.58154411865906e-45	36836.7459535652	14.5326183383247	4.09738981755681	syntenin-1-like
