pathway	pval	padj	log2err	ES	NES	size	go_code
GOBP_RNA_LOCALIZATION	4.29649338001465e-12	6.56531907778368e-10	0.887074988399873	0.561336188474012	2.4962654243961	100	GO:0006403
GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	4.90059467140103e-12	7.40876073141277e-10	0.887074988399873	0.622291404486371	2.71847792582286	78	GO:0071826
GOBP_DNA_GEOMETRIC_CHANGE	5.93124628292749e-12	8.87252009754553e-10	0.887074988399873	0.6349056582477	2.74188544303002	71	GO:0032392
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	7.73367486644793e-12	1.13302323223806e-09	0.875325132024659	0.478982416113965	2.24116499491344	160	GO:1901988
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	8.87195473524218e-12	1.27764267161986e-09	0.875325132024659	0.44978183525747	2.10851800592327	179	GO:0010948
GOBP_DOUBLE_STRAND_BREAK_REPAIR	1.76162984426313e-11	2.43053608901197e-09	0.863415391606693	0.423736127821981	2.08213546573983	217	GO:0006302
GOCC_TRANSFERASE_COMPLEX	1.81704116608533e-11	2.48288192415756e-09	0.863415391606693	0.340370572136113	1.78161451719903	406	GO:1990234
GOBP_PROTEIN_ACYLATION	2.26609951854319e-11	3.038069835662e-09	0.863415391606693	0.49373503732753	2.3002155656433	135	GO:0043543
GOBP_CHROMOSOME_SEPARATION	2.30896464592551e-11	3.06660715731284e-09	0.863415391606693	0.651183964227759	2.77154693703706	62	GO:0051304
GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX	2.47507444090089e-11	3.25678545181876e-09	0.863415391606693	0.650709134697033	2.76952598381371	62	GO:0005684
GOMF_DAMAGED_DNA_BINDING	2.81794138297943e-11	3.64052409032006e-09	0.863415391606693	0.61402596957718	2.68544633324147	75	GO:0003684
GOMF_SINGLE_STRANDED_DNA_BINDING	2.89731808214552e-11	3.6762310058366e-09	0.863415391606693	0.588916998448456	2.599983101262	85	GO:0003697
GOBP_CHROMATIN_REMODELING	3.75669610362899e-11	4.60227658005789e-09	0.851339057116899	0.574318981601427	2.52476844772639	90	GO:0006338
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE	4.23918609115892e-11	5.06244315474448e-09	0.851339057116899	0.38498856890893	1.94331987619902	268	GO:0007346
GOBP_PROTEIN_ACETYLATION	4.8425369495887e-11	5.63222499885818e-09	0.851339057116899	0.494054329490685	2.29455563244849	131	GO:0006473
GOBP_KINETOCHORE_ORGANIZATION	7.44647748748727e-11	8.39856282338743e-09	0.839088935621274	0.772058041682815	2.8851217095459	34	GO:0051383
GOBP_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	9.34252990364351e-11	1.01348620198991e-08	0.839088935621274	0.367265477973898	1.86837593243494	299	GO:2000112
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA	1.21455775654805e-10	1.24187426089042e-08	0.826657301178302	0.654314451324482	2.717365719307	57	GO:0140101
GOBP_TRNA_MODIFICATION	1.58624352962303e-10	1.57637110485824e-08	0.826657301178302	0.669857568485051	2.75265313408574	56	GO:0006400
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	1.811771038692e-10	1.76349850896246e-08	0.826657301178302	0.560863502358043	2.48293174963602	89	GO:0051236
GOCC_MITOCHONDRIAL_MATRIX	2.21177997073799e-10	2.06786876079984e-08	0.826657301178302	0.452763555212487	2.13086587590583	158	GO:0005759
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME	2.51923508889197e-10	2.29492627232332e-08	0.814035837847908	0.607426112417808	2.62771340095883	69	GO:0034502
GOBP_CENTROMERE_COMPLEX_ASSEMBLY	3.03843735223549e-10	2.69319072862987e-08	0.814035837847908	0.765567318182884	2.85520398974183	33	GO:0034508
GOMF_DNA_HELICASE_ACTIVITY	3.39550602777841e-10	2.96033964176436e-08	0.814035837847908	0.639550369800229	2.67434764850469	60	GO:0003678
GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	3.85048972591693e-10	3.29634394548226e-08	0.814035837847908	0.604195504224388	2.57943697818607	66	GO:1902749
GOMF_METHYLATED_HISTONE_BINDING	6.40079602636046e-10	5.35068896062403e-08	0.801215574617779	0.609496569149606	2.58988617682582	64	GO:0035064
HP_INTRAUTERINE_GROWTH_RETARDATION	8.55997281408188e-10	6.87264257971286e-08	0.801215574617779	0.353636760714433	1.83963369536164	320	HP:0001511
GOBP_DNA_REPLICATION_INITIATION	1.09414840400718e-09	8.59057622615806e-08	0.788186810800237	0.813273564164613	2.81142785431187	26	GO:0006270
GOCC_PRECATALYTIC_SPLICEOSOME	1.21514521935578e-09	9.38501560449187e-08	0.788186810800237	0.705004341259819	2.71924002238864	41	GO:0071011
GOCC_PROTEIN_ACETYLTRANSFERASE_COMPLEX	1.39918613583715e-09	1.06902334281622e-07	0.788186810800237	0.586722558210815	2.52441169760496	68	GO:0031248
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION	1.59259610932049e-09	1.21028787751623e-07	0.788186810800237	0.538726877119275	2.37898501592536	87	GO:0044839
GOBP_DNA_PACKAGING	1.81711129434844e-09	1.35910361073609e-07	0.788186810800237	0.485219936641576	2.2374061542967	117	GO:0006323
GOMF_HELICASE_ACTIVITY	2.16218588432412e-09	1.58385688670774e-07	0.774939030136436	0.44693599748753	2.11578030387346	155	GO:0004386
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	3.12980674445843e-09	2.22388418227494e-07	0.774939030136436	0.660631420026525	2.64271211301598	50	GO:0042274
GOCC_REPLICATION_FORK	3.42434707656971e-09	2.3972116406469e-07	0.774939030136436	0.640302615266295	2.57022960990286	52	GO:0005657
GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	3.59421453513708e-09	2.46750641347019e-07	0.774939030136436	0.574789724329005	2.48227048769832	71	GO:0006352
GOCC_INTRACELLULAR_PROTEIN_CONTAINING_COMPLEX	3.67571132478766e-09	2.5113237325268e-07	0.774939030136436	0.319235177008985	1.66276721439653	393	GO:0140535
GOCC_CONDENSED_NUCLEAR_CHROMOSOME	4.45408589266795e-09	2.99985851282958e-07	0.761460801445585	0.704462067413236	2.65038280014708	38	GO:0000794
