gene	uniprot	padj	baseMean	stat	log2FoldChange	description
LOC128211138	PDE11	2.24234909091297e-73	715.852236148302	18.4775806779205	7.77660094247671	dual 3'%2C5'-cyclic-AMP and -GMP phosphodiesterase 11-like
LOC128218882	MYO7A	1.34463369057519e-71	4695.45041174716	18.2542385831855	8.02720563227598	myosin-VIIa-like
LOC128205652	NA	1.5063389717861e-71	1948.98539337211	18.2469529936506	8.87549152441383	uncharacterized LOC128205652
LOC128227459	NA	1.54982126835895e-71	3099.04760851443	18.2442324169382	8.34770890471661	putative uncharacterized protein MYH16
LOC128237119	NA	1.55775293647043e-71	416.418318958108	18.2419953030164	5.34174149629192	uncharacterized LOC128237119
LOC128231712	MATN1	1.91789017924787e-71	6856.66526174523	18.2296209709281	8.01591898959371	cartilage matrix protein-like
LOC128243117	NA	2.54060295412327e-71	1248.85410592898	18.2132500809694	8.69509663537429	PH domain leucine-rich repeat-containing protein phosphatase 2-like
LOC128207283	LGMN	9.74862951643385e-70	11025.9093744607	18.0077586172512	4.63585006132434	legumain-like
LOC128205651	NA	1.51600970422302e-69	7120.6213930078	17.9823961394382	8.73644084491718	uncharacterized LOC128205651
LOC128213917	GIPC1	4.64713845111773e-69	3237.94528748012	17.91755857619	9.26292455160094	PDZ domain-containing protein GIPC1-like
LOC128229017	NA	4.92906516400925e-69	4486.48354646268	17.9134316327815	9.22191170793115	uncharacterized LOC128229017
LOC128238318	SYAP1	9.60109262201607e-69	1748.50876069901	17.8754502302186	3.45157307926598	synapse-associated protein 1-like
LOC128246674	NA	1.40279183516452e-68	10947.0531316196	17.8526492410207	4.2834955561985	uncharacterized LOC128246674
LOC128236518	ITA9	2.94013062823973e-68	733.236108048741	17.8088984345507	7.63781169968175	integrin alpha-9-like
LOC128206092	NA	1.02013876885251e-67	837.678654179281	17.7383490354373	6.62865922229574	uncharacterized LOC128206092
LOC128243242	PGH	2.76062224427792e-67	4407.24118758246	17.6815484220783	9.18326128942103	uncharacterized LOC128243242
LOC128238215	ITA9	3.70069976285907e-67	593.62079514595	17.6642611209463	7.02068405399423	integrin alpha-9-like
LOC128209069	CPT1A	1.42530140092e-66	2614.79535833674	17.5865107412057	3.35336487147462	carnitine O-palmitoyltransferase 1%2C liver isoform-like
LOC128236226	NA	1.49421891607282e-66	5890.82359399138	17.5831026210869	8.12813001826485	uncharacterized LOC128236226
LOC128220662	NA	7.368522856774e-66	1594.70657888029	17.4916880498825	8.39692959409129	uncharacterized LOC128220662
LOC128237459	CPL1	1.62091878607832e-65	3145.44510575717	17.4452774599119	9.48053099613855	procathepsin L-like
LOC128236533	NA	1.78325758964529e-65	3685.29322213837	17.4391218076236	8.49681555852645	xaa-Pro aminopeptidase 1-like
LOC128242297	FBP1	2.09871830074658e-65	15291.5449743764	17.4277546164821	8.77243475959401	uncharacterized LOC128242297
LOC128219872	NA	2.65603707243789e-65	1587.34646858742	17.4136106379477	9.81063768326583	uncharacterized LOC128219872
LOC128243783	PGH	4.93782252796641e-65	2998.64084414038	17.3767628427864	9.4091718545023	uncharacterized LOC128243783
LOC128228120	HS12A	1.68699773829461e-64	596.497064742122	17.3048536069942	5.73057647783902	heat shock 70 kDa protein 12A-like
LOC128233465	NA	2.64629627635062e-64	689.941322296101	17.278266477706	8.49965891660768	uncharacterized LOC128233465
LOC128228262	NA	3.29716532167462e-64	2950.82490857324	17.264946060601	6.88697873449176	uncharacterized LOC128228262
LOC128219919	FA43A	8.20649297164954e-64	2477.70554470641	17.2091610019904	9.28824692676756	protein FAM43A-like
LOC128208954	ASPP2	1.63688057999183e-63	1590.1935821455	17.1685323109276	6.44136430592215	apoptosis-stimulating of p53 protein 2-like
LOC128226653	E41L3	9.79725372231426e-63	7543.60927134618	17.0631681122879	7.53752223982106	protein 4.1-like
LOC128211376	RIGI	1.13342349110953e-62	662.765714786445	17.0540732123558	5.05112957098598	antiviral innate immune response receptor RIG-I-like
LOC128212444	NA	1.75378027774983e-62	6683.7762067654	17.0279678695124	8.06560752978662	uncharacterized LOC128212444
LOC128238425	GP158	2.3360056007925e-62	10239.7188660805	17.0106103835226	8.913689455185	uncharacterized LOC128238425
LOC128206218	PTPRS	2.36420295725986e-62	993.36337363742	17.0093413459168	8.72049976903181	protein draper-like
LOC128234335	CADM2	3.46915168546191e-62	5498.7815048517	16.9857415585487	9.35001720522518	uncharacterized LOC128234335
LOC128206932	NA	3.68062053088699e-62	1606.77797120451	16.9817185466548	8.81171959984419	rab11 family-interacting protein 4A-like
LOC128231645	NA	9.53452719945607e-62	4971.71289654827	16.9252209104385	7.86530724533216	uncharacterized LOC128231645
LOC128240221	NA	1.27269372946643e-61	867.893135078632	16.9076647897243	9.63071298618513	muscle M-line assembly protein unc-89-like
LOC128215024	ANX10	1.90069357392514e-61	8109.68804379636	16.8829353166994	8.79194597612761	annexin A13-like
LOC128212068	MMP21	4.34158945997568e-61	542.318076527132	16.8335777347943	8.47971924629145	matrix metalloproteinase-21-like
LOC128234283	NA	1.01941885594257e-60	3553.88243968994	16.7824446644599	7.90529646437189	uncharacterized LOC128234283
LOC128235352	NA	4.47472217024874e-60	3852.78046742656	16.6928204709655	9.77468266333463	uncharacterized LOC128235352
LOC128222491	NA	4.60154189363791e-60	2675.06347964529	16.6906396790039	8.51143812319067	uncharacterized LOC128222491
LOC128243521	NA	9.12698712458043e-60	4729.87451237651	16.6491945870058	9.26409412786636	uncharacterized LOC128243521
LOC128244656	NA	1.38684954635825e-59	1654.09222316609	16.6236303467858	8.9534740045759	uncharacterized LOC128244656
LOC128238286	DLL1	1.42239116926495e-59	777.580444060565	16.6216118685078	7.59955991504313	delta-like protein 1
LOC128241737	RIR2	1.53902623018958e-59	654.548636212503	16.6163890938791	3.95397901007832	uncharacterized LOC128241737
LOC128233470	NA	1.62678891228436e-59	2794.50036600542	16.6125695085477	9.33408645378946	uncharacterized LOC128233470
LOC128220661	TRBM	2.28320870097151e-59	2843.37547676136	16.5912491197825	8.34491258636892	uncharacterized LOC128220661
LOC128242569	HEXB	2.88423237640327e-59	1249.05666857312	16.5767266930602	4.7725884347716	uncharacterized LOC128242569
LOC128231792	MATN1	3.15728217681e-59	4149.99849774202	16.5708097217439	8.03954578970799	cartilage matrix protein-like
LOC128218874	FLNB	3.97796230716051e-59	4644.05888855696	16.555973792679	9.22328720417966	filamin-B-like
LOC128208189	LEG4	4.09441113757534e-58	2380.64103121438	16.4145816112545	6.67715584516462	galectin-4-like
LOC128237537	NA	7.47649693574786e-58	817.744636289366	16.3765938942695	9.11940738188745	uncharacterized LOC128237537
LOC128228354	HS12A	7.49728233328095e-58	665.058401592205	16.3759658288281	6.05374691551144	heat shock 70 kDa protein 12A-like
LOC128212501	NA	9.55810704850524e-58	836.568894117569	16.3602753787835	8.10528908083407	uncharacterized LOC128212501
LOC128227668	NA	9.86522859470807e-58	544.789885662394	16.3578997836589	6.73923052475824	uncharacterized LOC128227668
LOC128207312	TMEDA	1.23374034906767e-57	1412.2115599738	16.3433843395663	3.89125924790829	transmembrane emp24 domain-containing protein 10-like
LOC128221764	HELZ	4.57329599263134e-57	2578.37959061394	16.2615700495451	9.99621048354983	uncharacterized LOC128221764
LOC128238214	NECB	6.46394651893232e-57	1721.11312424669	16.2399278724849	7.09232357136174	PC3-like endoprotease variant B
LOC128217578	ARI2	1.25423619563349e-56	1287.57197809136	16.1983586553793	3.45993124667637	potential E3 ubiquitin-protein ligase ariadne-2-like
LOC128227928	PC11X	1.26123826583329e-56	2012.742915664	16.1975935469135	9.3556407890434	protocadherin alpha-1-like
LOC128229639	NA	1.47795421733848e-56	5772.07831616973	16.1874180299448	6.33211326241263	uncharacterized LOC128229639
LOC128213505	TSP14	1.53341813976636e-56	1626.78196676357	16.1847332817242	9.40403014101151	tetraspanin-18-like
LOC128227443	NA	2.13089760773648e-56	986.113580954613	16.1632850332788	6.90861216535479	myosin-2 heavy chain-like
LOC128231451	NA	2.13089760773648e-56	3110.11118842774	16.1632301024756	8.99108523219479	uncharacterized LOC128231451
LOC128211558	BRI3	3.14393413962287e-56	16191.3256937101	16.1376268478086	7.51355661735232	brain protein I3-like
LOC128213155	CO3	3.60407464111946e-56	1441.3077922333	16.1287955160054	9.10892261942964	complement C3-like
LOC128234312	GRM7	3.86775692253675e-56	3383.86617757587	16.1240389263135	9.58586430238794	uncharacterized LOC128234312
LOC128209633	NA	6.61023097406753e-56	6734.91669662823	16.0904996226575	8.44385040535274	RNA-binding protein FUS-like
LOC128231454	MFGM	9.19428794025229e-56	4136.10330929243	16.0696671885751	9.09238592140084	lactadherin-like
LOC128234262	NA	1.37677140412919e-55	2164.92879361926	16.043076722881	6.64313814056076	mucin-5AC-like
LOC128232761	RB18B	4.07622338833705e-55	5284.53519266847	15.9747778709731	2.09080327576069	ras-related protein Rab-18A-like
LOC128245430	NA	4.22907267294459e-55	3287.74761961941	15.9717308481457	4.85015670647875	centromere-associated protein E-like
LOC128213995	NA	6.95913841200048e-55	1487.25693562374	15.9398930551683	5.47948431813388	uncharacterized LOC128213995
