pathway	pval	padj	log2err	ES	NES	size	go_code
GOCC_CHROMOSOMAL_REGION	3.1335714919519e-06	0.000123202916469891	0.627256739718528	0.430262786480338	1.75542096240831	229	GO:0098687
GOCC_NUCLEAR_BODY	4.85240625693749e-06	0.000180843986714166	0.610526878385931	0.360654075630726	1.55385013974123	455	GO:0016604
GOBP_MRNA_PROCESSING	7.55854495708727e-06	0.000270402683502415	0.610526878385931	0.422265450539826	1.72693661709348	232	GO:0006397
GOBP_CILIUM_MOVEMENT	1.05420310399604e-05	0.000362595062805772	0.593325476396405	0.536070551232626	1.91506693440932	84	GO:0003341
GOMF_RACEMASE_AND_EPIMERASE_ACTIVITY	1.12247218617214e-05	0.000384224651928563	0.593325476396405	0.801375245215465	2.11373108790692	18	GO:0016854
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	1.44279678772473e-05	0.000482306354753697	0.593325476396405	0.68751224289355	2.05425220590834	32	GO:0042273
GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	2.34347016239979e-05	0.000736799407447017	0.575610261071129	0.707003161595591	2.06806385181642	28	GO:0000462
GOBP_TRNA_METABOLIC_PROCESS	3.26216357541409e-05	0.000999230104623621	0.557332238758646	0.518018471392527	1.87268854936354	89	GO:0006399
GOMF_RIBONUCLEOPROTEIN_COMPLEX_BINDING	3.5214047126199e-05	0.00106267507120373	0.557332238758646	0.517083749185983	1.86930943516261	89	GO:0043021
GOCC_SPLICEOSOMAL_COMPLEX	3.55710865119433e-05	0.00107118499761915	0.557332238758646	0.497410655305605	1.83582337194211	102	GO:0005681
GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS	7.94237064590671e-05	0.0021718275593807	0.538434096309916	0.595951265661961	1.93046908679645	47	GO:0046365
GOMF_SNORNA_BINDING	8.04400941360619e-05	0.00219122500705753	0.538434096309916	0.709309622124806	2.03929397327637	26	GO:0030515
GOMF_RACEMASE_AND_EPIMERASE_ACTIVITY_ACTING_ON_CARBOHYDRATES_AND_DERIVATIVES	9.07185844211149e-05	0.00243926261607281	0.538434096309916	0.825303911264867	1.9313536301142	12	GO:0016857
GOBP_RRNA_MODIFICATION	9.27262409044975e-05	0.00247860367541348	0.538434096309916	0.799569722470526	2.01281445329502	15	GO:0000154
GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	0.000100243423817828	0.00264486992897536	0.538434096309916	0.323498313729564	1.43436317042164	645	GO:0034645
GOBP_TRNA_PROCESSING	0.000106815700658284	0.00279759139669054	0.538434096309916	0.513711865066222	1.83314942029764	82	GO:0008033
GOBP_METHYLATION	0.000128944203160863	0.00329847590666336	0.518848077743792	0.412618060876037	1.63855025818837	185	GO:0032259
GOBP_LIPOPROTEIN_METABOLIC_PROCESS	0.00013254173066423	0.00337557831356681	0.518848077743792	0.530377768469536	1.85382430607632	71	GO:0042157
GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_RNA	0.00014657785940046	0.00368354289627142	0.518848077743792	0.534088925130106	1.85561523074661	70	GO:0008186
GOCC_90S_PRERIBOSOME	0.000148873410781791	0.00372810362368297	0.518848077743792	0.694784675502803	1.97353201716744	25	GO:0030686
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	0.000156769607226271	0.00387150410648406	0.518848077743792	0.563810398123522	1.86876836286231	52	GO:0001539
HP_SMALL_NAIL	0.000164542321625654	0.00402860565846412	0.518848077743792	0.487699541824676	1.79282828449389	99	HP:0001792
GOBP_CILIUM_ORGANIZATION	0.000170209956946817	0.00414603570897418	0.518848077743792	0.387347849549282	1.56886350948256	219	GO:0044782
GOMF_HELICASE_ACTIVITY	0.000194698426616429	0.00466296198242099	0.518848077743792	0.41817775501585	1.62521692136895	154	GO:0004386
GOCC_CILIUM	0.000197269635175245	0.00471662775961716	0.518848077743792	0.349776732471017	1.48732233181633	360	GO:0005929
GOMF_ATP_DEPENDENT_ACTIVITY	0.000205898816558648	0.00488205931488065	0.518848077743792	0.354717912936256	1.50677522239988	356	GO:0140657
GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX	0.000226304313275784	0.00527821530669697	0.518848077743792	0.524498141694389	1.76870307269486	62	GO:0005684
GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING	0.000229305458657954	0.00532212376729046	0.518848077743792	0.71423592462815	1.98635808607254	23	GO:0000469
GOMF_ISOMERASE_ACTIVITY	0.000230285889346036	0.00533620257228137	0.518848077743792	0.451408850678763	1.71138057884778	125	GO:0016853
HP_ABNORMAL_PREPUTIUM_MORPHOLOGY	0.000257324124846794	0.00590521633129121	0.49849310876659	0.669316983594172	1.9879646978116	29	HP:0100587
GOBP_POSITIVE_REGULATION_OF_SYNAPSE_MATURATION	0.000321866906701604	0.0071786378535292	0.49849310876659	0.878931731770862	1.84440561219855	8	GO:0090129
GOBP_REGULATION_OF_SYNAPSE_MATURATION	0.000321866906701604	0.0071786378535292	0.49849310876659	0.878931731770862	1.84440561219855	8	GO:0090128
GOBP_DNA_RECOMBINATION	0.000332209877121284	0.00736329780439317	0.49849310876659	0.386507501815855	1.55153167973313	201	GO:0006310
GOBP_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION	0.000353776909098971	0.00781704582117447	0.49849310876659	0.447199006065283	1.68182710358112	117	GO:0071824
GOBP_MATURATION_OF_5_8S_RRNA	0.000384954619470995	0.00840189944698622	0.49849310876659	0.660982713430825	1.96321075420511	29	GO:0000460
GOBP_PROTEIN_DNA_COMPLEX_ASSEMBLY	0.000391682663318988	0.00849921289216091	0.49849310876659	0.463109253817502	1.68874542169302	92	GO:0065004
HP_ROD_CONE_DYSTROPHY	0.000391795017727468	0.00849921289216091	0.49849310876659	0.43305617880587	1.65893867614496	135	HP:0000510
GOBP_MONOSACCHARIDE_METABOLIC_PROCESS	0.00039639740260706	0.00857299473456541	0.49849310876659	0.395412908397331	1.57976182096078	194	GO:0005996
GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY	0.00041011352188252	0.0087765523408562	0.49849310876659	0.389227818135132	1.57123502769985	208	GO:0140694
GOBP_RNA_METHYLATION	0.000446683136924878	0.00940829957428919	0.49849310876659	0.646957236900206	1.89242276128556	28	GO:0001510
HP_ABNORMAL_VENOUS_MORPHOLOGY	0.000449199655002513	0.00944311616422073	0.49849310876659	0.493089149137919	1.7475946506499	78	HP:0002624
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA	0.000470464465019681	0.00981785054633175	0.49849310876659	0.54217384313282	1.81252552010298	56	GO:0140101
GOBP_TRNA_MODIFICATION	0.000486016660929055	0.0100834328751473	0.49849310876659	0.541105446497092	1.80895379455336	56	GO:0006400
GOBP_RNA_SPLICING	0.000535732733267956	0.0109243557638097	0.477270815362862	0.396674534377874	1.58606896543752	195	GO:0008380
GOBP_TELOMERE_ORGANIZATION	0.000553257989199713	0.0112335768674775	0.477270815362862	0.443135566675815	1.64877787184747	106	GO:0032200
GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	0.000643216311579414	0.0128409365475308	0.477270815362862	0.529180167090932	1.75669795529781	55	GO:0010833
GOCC_REPLICATION_FORK	0.000645188867265952	0.0128623266639025	0.477270815362862	0.544011124857015	1.80085957093777	51	GO:0005657
GOBP_POSITIVE_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY	0.000660402237936277	0.0131106836499338	0.477270815362862	0.955681308830121	1.71750401869575	4	GO:2000969
GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS	0.000671963116647321	0.0133031921317945	0.477270815362862	0.454105903493049	1.65591436397827	92	GO:0090501
HP_NARROW_FACE	0.000690780253050527	0.0135815390248529	0.477270815362862	0.45598296719667	1.67068840861475	96	HP:0000275
GOBP_ORGANELLE_ASSEMBLY	0.000697694806987337	0.0136879039072074	0.477270815362862	0.325410402066269	1.40960949700298	491	GO:0070925
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	0.000724853738419666	0.0140769554587787	0.477270815362862	0.410303225181312	1.59220214671537	155	GO:0000375
GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	0.000737837296456968	0.014270853075375	0.477270815362862	0.308646937514384	1.37195569825408	671	GO:1901566
GOCC_PRECATALYTIC_SPLICEOSOME	0.000740566072609502	0.0143042491480758	0.477270815362862	0.584471204390332	1.83862247665859	41	GO:0071011
GOCC_SM_LIKE_PROTEIN_FAMILY_COMPLEX	0.000756844081094369	0.0145204199106734	0.477270815362862	0.561454927981253	1.79824376682314	44	GO:0120114
GOBP_REGULATION_OF_CORE_PROMOTER_BINDING	0.000808579721422494	0.015279972899595	0.477270815362862	0.975430016271176	1.61271550569861	3	GO:1904796
HP_ABNORMAL_DESCEMET_MEMBRANE_MORPHOLOGY	0.000808579721422494	0.015279972899595	0.477270815362862	0.975430016271176	1.61271550569861	3	HP:0011490
HP_ANTERIOR_SYNECHIAE_OF_THE_ANTERIOR_CHAMBER	0.000808579721422494	0.015279972899595	0.477270815362862	0.975430016271176	1.61271550569861	3	HP:0011483
HP_CONTIGUOUS_GENE_SYNDROME	0.000808579721422494	0.015279972899595	0.477270815362862	0.975430016271176	1.61271550569861	3	HP:0001466
HP_THINNING_OF_DESCEMET_MEMBRANE	0.000808579721422494	0.015279972899595	0.477270815362862	0.975430016271176	1.61271550569861	3	HP:0031159
GOBP_AXONEME_ASSEMBLY	0.000854035159245751	0.015956149035437	0.477270815362862	0.581696305292898	1.82989323249279	41	GO:0035082
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS	0.000856767226045993	0.015982925811389	0.477270815362862	0.428862456080407	1.64032655353833	129	GO:0016052
GOCC_CATALYTIC_STEP_2_SPLICEOSOME	0.00086200737628067	0.0160421033755284	0.477270815362862	0.536755880457047	1.77684227474624	51	GO:0071013
GOCC_SPLICEOSOMAL_SNRNP_COMPLEX	0.00087248839405972	0.0161949276161358	0.477270815362862	0.604854507130552	1.8072750243648	32	GO:0097525
HP_ABNORMAL_PULMONARY_INTERSTITIAL_MORPHOLOGY	0.000879412856604293	0.0162811142868608	0.477270815362862	0.468289528280712	1.681554311319	87	HP:0006530
HP_JUVENILE_CATARACT	0.000899943738977337	0.016618107283522	0.477270815362862	0.974354920494326	1.61093800900431	3	HP:0001118
GOBP_MEIOTIC_CELL_CYCLE	0.000905658332334237	0.0167020245939779	0.477270815362862	0.404614195188102	1.57088237745653	153	GO:0051321
GOCC_DNA_REPAIR_COMPLEX	0.000969314619064081	0.0177612283344297	0.477270815362862	0.599220251444998	1.83015275198632	34	GO:1990391
GOCC_NUCLEAR_CHROMOSOME	0.000974552847535005	0.0178114818767153	0.477270815362862	0.445983969758667	1.65695785269976	107	GO:0000228
HP_PHIMOSIS	0.000973325687041899	0.0178114818767153	0.477270815362862	0.740315047528699	1.8636483921044	15	HP:0001741
GOCC_SNO_S_RNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX	0.00104759947087197	0.0189283985407931	0.45505986738723	0.734012653977752	1.88151378254093	16	GO:0005732
GOBP_POSITIVE_REGULATION_OF_NEURON_MIGRATION	0.00113153080003806	0.0202146065578765	0.45505986738723	0.92970562885033	1.72725817462767	5	GO:2001224
HP_FEMALE_INFERTILITY	0.00120511795850861	0.021342250297459	0.45505986738723	0.621775055958196	1.81876204667357	28	HP:0008222
GOBP_REGULATION_OF_NEURON_MIGRATION	0.00121573511488061	0.0213975376446434	0.45505986738723	0.76693079669125	1.79475046466931	12	GO:2001222
GOCC_CYTOSOLIC_RIBOSOME	0.00121573511488061	0.0213975376446434	0.45505986738723	0.766055178410299	1.79270136672803	12	GO:0022626
HP_INTRAUTERINE_GROWTH_RETARDATION	0.00123559912199317	0.0216404194691172	0.45505986738723	0.346499847384942	1.44912617873245	306	HP:0001511
HP_CHRONIC_RHINITIS	0.00129693260407654	0.0226036825281912	0.45505986738723	0.597322147024925	1.78476870898988	32	HP:0002257
GOBP_ENDONUCLEOLYTIC_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING	0.00144771038297152	0.024748045516809	0.45505986738723	0.716119620588224	1.86683182132462	17	GO:0000478
HP_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.00144771038297152	0.024748045516809	0.45505986738723	0.715925818997795	1.86632660548409	17	HP:0002725
