pathway	pval	padj	log2err	ES	NES	size	go_code
GOMF_ACTIN_BINDING	0.000215064919884671	0.095623240003722	0.518848077743792	-0.437733448828019	-1.61345548417857	182	GO:0003779
GOMF_CYTOSKELETAL_MOTOR_ACTIVITY	0.000206860589692983	0.095623240003722	0.518848077743792	-0.623982739023211	-1.89177292815043	49	GO:0003774
HP_ARTHROGRYPOSIS_MULTIPLEX_CONGENITA	0.00024602626408105	0.0981236796716834	0.49849310876659	-0.579690065897338	-1.80309950627504	58	HP:0002804
HP_DELAYED_CLOSURE_OF_THE_ANTERIOR_FONTANELLE	0.000243885677690733	0.0981236796716834	0.518848077743792	-0.850572503604777	-1.87488926714411	11	HP:0001476
GOBP_MICROTUBULE_ANCHORING	0.000319853989163496	0.105834478088796	0.49849310876659	-0.691854141908666	-1.87148107394697	27	GO:0034453
GOBP_MICROTUBULE_ANCHORING_AT_CENTROSOME	0.000312828215676947	0.105834478088796	0.49849310876659	-0.80017496841554	-1.93204829941023	16	GO:0034454
GOBP_CELL_PROJECTION_ASSEMBLY	0.000328656901411439	0.106275690756408	0.49849310876659	-0.386802362916587	-1.50394638487448	318	GO:0030031
GOBP_AXON_DEVELOPMENT	0.000355147083980679	0.109848537192981	0.49849310876659	-0.382393047949709	-1.48884539855025	316	GO:0061564
GOMF_POTASSIUM_CHANNEL_REGULATOR_ACTIVITY	0.000372822774201056	0.110510883986096	0.49849310876659	-0.687874420962908	-1.860715838938	27	GO:0015459
GOMF_TUBULIN_BINDING	0.000383055406450656	0.111226782101631	0.49849310876659	-0.429124588471723	-1.58180103618758	181	GO:0015631
GOMF_CALCIUM_ION_BINDING	0.000400184469535652	0.111643620246142	0.49849310876659	-0.342528925670884	-1.40966820190081	571	GO:0005509
GOBP_ANATOMICAL_STRUCTURE_HOMEOSTASIS	0.000562422352272562	0.124979853996415	0.477270815362862	-0.410372861452924	-1.53419640665312	200	GO:0060249
GOBP_CYTOSKELETON_ORGANIZATION	0.000579749111875414	0.124979853996415	0.477270815362862	-0.327448437101539	-1.36411878390252	701	GO:0007010
GOBP_MICROTUBULE_BASED_PROCESS	0.000517773224028083	0.124979853996415	0.477270815362862	-0.353449417593551	-1.42228416944877	458	GO:0007017
GOBP_POSITIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	0.00051005958049136	0.124979853996415	0.477270815362862	-0.895399754347653	-1.74704704454756	7	GO:0032793
HP_ABNORMALITY_OF_THE_PREMAXILLA	0.000520411014779241	0.124979853996415	0.477270815362862	-0.995902380235011	-1.43571928236149	2	HP:0010758
HP_APLASIA_HYPOPLASIA_AFFECTING_BONES_OF_THE_AXIAL_SKELETON	0.000606774064848454	0.126958549921527	0.477270815362862	-0.339032110994568	-1.39130240742679	562	HP:0009122
GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS	0.000660431197166785	0.134554299904675	0.477270815362862	-0.728721542270567	-1.85039591349408	20	GO:0046460
GOBP_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	0.00067306874219255	0.134554299904675	0.477270815362862	-0.570365525832596	-1.758089567258	55	GO:0061097
GOCC_POLYMERIC_CYTOSKELETAL_FIBER	0.000689999820058549	0.134554299904675	0.477270815362862	-0.393028046718653	-1.49853788426962	255	GO:0099513
GOBP_NERVOUS_SYSTEM_PROCESS	0.000773284786531955	0.142886960295801	0.477270815362862	-0.341656867232451	-1.39394828172023	512	GO:0050877
GOBP_TELENCEPHALON_GLIAL_CELL_MIGRATION	0.000784639367740968	0.143126268259211	0.477270815362862	-0.807125886355557	-1.81782398049295	12	GO:0022030
GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION	0.000848898632146963	0.152760990342662	0.477270815362862	-0.843272225502597	-1.80687557956465	10	GO:0060644
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	0.000861047449780551	0.152760990342662	0.477270815362862	-0.695855261891783	-1.83736132080502	24	GO:0061098
GOCC_DISTAL_AXON	0.000891141565816763	0.152760990342662	0.477270815362862	-0.444867022574484	-1.58674208897657	134	GO:0150034
HP_RETINAL_DYSTROPHY	0.000874131977809479	0.152760990342662	0.477270815362862	-0.393713177189836	-1.49297672687718	231	HP:0000556
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT	0.0010287325436628	0.168380984998019	0.45505986738723	-0.666746286894966	-1.80356375927149	27	GO:0046426
GOMF_ATP_DEPENDENT_ACTIVITY	0.00102959978175623	0.168380984998019	0.45505986738723	-0.370431454704231	-1.46048403716455	350	GO:0140657
GOCC_CELL_CORTEX	0.00106206628339535	0.171716807728966	0.45505986738723	-0.411318941957165	-1.54258707232653	197	GO:0005938
HP_ABNORMALITY_OF_RETINAL_PIGMENTATION	0.00109876373656123	0.173702338264369	0.45505986738723	-0.413149360227186	-1.53448016453562	192	HP:0007703
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	0.00111980802222879	0.175083830112871	0.45505986738723	-0.365435144716314	-1.43483156885422	339	GO:0000226
GOBP_NEUROTRANSMITTER_GATED_ION_CHANNEL_CLUSTERING	0.00117245293420908	0.175596424715019	0.45505986738723	-0.942750391707846	-1.56706237173426	4	GO:0072578
GOCC_CELL_PROJECTION_MEMBRANE	0.00115638940979486	0.175596424715019	0.45505986738723	-0.427254855203813	-1.56011165398238	160	GO:0031253
GOCC_ENDOSOME	0.00116739308555411	0.175596424715019	0.45505986738723	-0.336921444838154	-1.38336187694997	563	GO:0005768
HP_COARSE_HAIR	0.00116249472386017	0.175596424715019	0.45505986738723	-0.712464808994836	-1.80911623247017	20	HP:0002208
GOBP_EXOCRINE_PANCREAS_DEVELOPMENT	0.00130606041224708	0.176414835164124	0.45505986738723	-0.941360806727027	-1.69268415469199	5	GO:0031017
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	0.00133760417029027	0.176414835164124	0.45505986738723	-0.446662441894416	-1.57308020163241	122	GO:0031345
GOBP_POSITIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	0.00136390440455817	0.176414835164124	0.45505986738723	-0.692096076622801	-1.82238689400822	23	GO:0045880
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	0.00122441102312179	0.176414835164124	0.45505986738723	-0.328989458222185	-1.35698250832715	604	GO:0070647
GOBP_REGULATION_OF_CHOLESTEROL_EFFLUX	0.00131321362960702	0.176414835164124	0.45505986738723	-0.616746064728026	-1.77872814085865	39	GO:0010874
GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	0.00126952252090424	0.176414835164124	0.45505986738723	-0.392302734793891	-1.48717510420798	229	GO:0051960
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	0.00126381520878801	0.176414835164124	0.45505986738723	-0.448987686429738	-1.58784616761662	125	GO:0050803
GOMF_S_METHYLTRANSFERASE_ACTIVITY	0.00122946099621386	0.176414835164124	0.45505986738723	-0.813789075304525	-1.79380875415241	11	GO:0008172
GOMF_TRACE_AMINE_RECEPTOR_ACTIVITY	0.00128243465568702	0.176414835164124	0.45505986738723	-0.992514351999953	-1.4308350110084	2	GO:0001594
HP_ABNORMALITY_OF_ENDOCRINE_PANCREAS_PHYSIOLOGY	0.00133700373159266	0.176414835164124	0.45505986738723	-0.853098814842446	-1.7228677086364	8	HP:0012093
HP_ABNORMALITY_OF_FACIAL_MUSCULATURE	0.0012784363666267	0.176414835164124	0.45505986738723	-0.416008998517845	-1.5334555105836	181	HP:0000301
GOBP_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	0.00137685213900036	0.176485155258532	0.45505986738723	-0.75579322154365	-1.7969350827521	15	GO:1901385
GOBP_BIOLOGICAL_ADHESION	0.00159311241338129	0.189177498011042	0.45505986738723	-0.301208476553835	-1.27233485658748	919	GO:0022610
GOBP_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING	0.00157373356584744	0.189177498011042	0.45505986738723	-0.687625216358804	-1.81061448635377	23	GO:0048016
GOBP_REGULATION_OF_CELL_DEVELOPMENT	0.00154676770515626	0.189177498011042	0.45505986738723	-0.375399411485289	-1.44117577184094	280	GO:0060284
GOCC_APICAL_CORTEX	0.00153621678573416	0.189177498011042	0.45505986738723	-0.889947964261266	-1.6928264278792	6	GO:0045179
HP_ABNORMALITY_OF_FACIAL_SKELETON	0.00159553695258118	0.189177498011042	0.45505986738723	-0.320651094102796	-1.33495963425093	711	HP:0011821
HP_APLASIA_HYPOPLASIA_OF_THE_SPLEEN	0.00157501615107284	0.189177498011042	0.45505986738723	-0.563450946764955	-1.71966289316695	52	HP:0010451
GOCC_BRUSH_BORDER	0.00163759295903582	0.19122304622605	0.45505986738723	-0.522128996854503	-1.66983372745024	69	GO:0005903
HP_ABNORMAL_TALUS_MORPHOLOGY	0.00163966907784496	0.19122304622605	0.45505986738723	-0.553241165543655	-1.6900942455278	50	HP:0008365
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	0.00165578714870562	0.191532841884419	0.45505986738723	-0.629564061189334	-1.76583199875985	33	GO:0010875
GOBP_CELL_JUNCTION_ORGANIZATION	0.00167400598303599	0.19207868650513	0.45505986738723	-0.338472504630463	-1.3711977539873	491	GO:0034330
GOCC_UBIQUITIN_LIGASE_COMPLEX	0.00171703170386455	0.194681125511333	0.45505986738723	-0.413879500455518	-1.52440026807196	172	GO:0000151
GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY	0.00172405269991763	0.194681125511333	0.45505986738723	-0.387030480113344	-1.46885564622614	233	GO:0061659
HP_NON_HODGKIN_LYMPHOMA	0.00179011974470325	0.198982997872171	0.45505986738723	-0.618551438543668	-1.71998546031915	32	HP:0012539
GOMF_UBIQUITIN_LIGASE_SUBSTRATE_ADAPTOR_ACTIVITY	0.00184921782524126	0.202389778596405	0.45505986738723	-0.753180205994421	-1.75879167029843	14	GO:1990756
GOBP_HOMEOSTATIC_PROCESS	0.00202829855908714	0.208633084527739	0.431707695803346	-0.305950697981268	-1.28451962870205	845	GO:0042592
GOBP_REGULATION_OF_ISOTYPE_SWITCHING	0.00201230081616923	0.208633084527739	0.431707695803346	-0.709710105247105	-1.77756150931401	19	GO:0045191
HP_ABNORMAL_ORAL_FRENULUM_MORPHOLOGY	0.00200506232402474	0.208633084527739	0.431707695803346	-0.695772988405675	-1.76673176211306	20	HP:0000190
HP_VISUAL_IMPAIRMENT	0.00203823437934746	0.208633084527739	0.431707695803346	-0.316487414793425	-1.32138921596009	752	HP:0000505
GOBP_PEROXISOME_FISSION	0.00206043804463746	0.209399374993584	0.431707695803346	-0.868756187608803	-1.69506181191677	7	GO:0016559
GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING	0.00209671926902819	0.211575331629313	0.431707695803346	-0.487190079701139	-1.614644931943	86	GO:0032092
GOBP_REGENERATION	0.00221989867349582	0.215362448184021	0.431707695803346	-0.453122400880988	-1.58900538066203	117	GO:0031099
GOMF_GTPASE_BINDING	0.00226766983764693	0.215362448184021	0.431707695803346	-0.432261599932151	-1.5503814080426	142	GO:0051020
GOMF_PATCHED_BINDING	0.00222683778065334	0.215362448184021	0.431707695803346	-0.715425334546764	-1.75160170133944	18	GO:0005113
HP_FATIGABLE_WEAKNESS_OF_BULBAR_MUSCLES	0.00227838447645302	0.215362448184021	0.431707695803346	-0.657113757373442	-1.76491530575641	26	HP:0030192
HP_MOTTLED_PIGMENTATION	0.00228561496175057	0.215362448184021	0.431707695803346	-0.931045543492389	-1.54760629156008	4	HP:0001070
HP_SCAPHOCEPHALY	0.00218037789961272	0.215362448184021	0.431707695803346	-0.617767299636838	-1.73274386632773	33	HP:0030799
HP_THIN_RIBS	0.00224595195721525	0.215362448184021	0.431707695803346	-0.61595072443343	-1.72764864755639	33	HP:0000883
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	0.00235798188453177	0.215867850531691	0.431707695803346	-0.542755367423128	-1.65806122237803	50	GO:0001539
HP_APLASIA_HYPOPLASIA_INVOLVING_THE_SKELETON	0.00233323318075892	0.215867850531691	0.431707695803346	-0.31754526064113	-1.32046006009021	689	HP:0009115
HP_LIMB_JOINT_CONTRACTURE	0.00236683895719312	0.215867850531691	0.431707695803346	-0.374574868967421	-1.43735212179413	277	HP:0003121
