pathway	pval	padj	log2err	ES	NES	size	go_code
GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	0.00111968143047283	0.0703327643925645	0.45505986738723	-0.37208209983545	-1.52798157346744	215	GO:2001233
GOBP_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	0.00120137230228181	0.0728545606231651	0.45505986738723	-0.560462309370718	-1.79795677766221	36	GO:0010803
HP_STEPPAGE_GAIT	0.00126866238828857	0.0747514751843255	0.45505986738723	-0.638331026548258	-1.90867598897024	26	HP:0003376
GOBP_MATURATION_OF_5_8S_RRNA	0.00133440835499	0.0761607706186309	0.45505986738723	-0.588662045824067	-1.80267597041885	29	GO:0000460
HP_FASCICULATIONS	0.0013181465642026	0.0761607706186309	0.45505986738723	-0.521447405973103	-1.76236779102558	49	HP:0002380
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	0.00138864466321368	0.0768606141888404	0.45505986738723	-0.455710959934635	-1.68618228057613	86	GO:0006888
GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	0.00138972013329957	0.0768606141888404	0.45505986738723	-0.586799852268181	-1.7969733238846	29	GO:0001836
GOMF_SUPEROXIDE_GENERATING_NAD_P_H_OXIDASE_ACTIVITY	0.00144547944588977	0.0789696989231502	0.45505986738723	-0.870888511359584	-1.75634073647381	6	GO:0016175
GOBP_HOMOTYPIC_CELL_CELL_ADHESION	0.00151399175355416	0.0817727591436697	0.45505986738723	-0.510604973165741	-1.7585613168277	52	GO:0034109
GOCC_BOX_C_D_RNP_COMPLEX	0.00154204618098111	0.0826617913331187	0.45505986738723	-0.959269172582334	-1.57704569752536	3	GO:0031428
GOBP_AXONAL_TRANSPORT	0.00161567340892428	0.0840798800651508	0.45505986738723	-0.600188237431103	-1.88713408418962	32	GO:0098930
GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING	0.00161023689670522	0.0840798800651508	0.45505986738723	-0.638520286133513	-1.84902875825899	23	GO:0000469
GOBP_CELL_CHEMOTAXIS	0.00162164105250611	0.0840835627915805	0.45505986738723	-0.442277716107078	-1.66768659640077	100	GO:0060326
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.00171791966677042	0.0866794026301137	0.45505986738723	-0.37234953911418	-1.50470559205453	185	GO:0097193
GOMF_RNA_BINDING	0.00174279916281979	0.0866794026301137	0.45505986738723	-0.295643839157085	-1.31586456029959	798	GO:0003723
GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	0.00178363693233316	0.0869539628027723	0.45505986738723	-0.494069526558421	-1.73674116690467	61	GO:0033209
GOBP_AXO_DENDRITIC_TRANSPORT	0.00181047843853302	0.0869878712691549	0.45505986738723	-0.54136209382985	-1.76538893240637	39	GO:0008088
GOCC_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR	0.00186257110665757	0.0875788649128977	0.45505986738723	-0.675671921709482	-1.83116288973071	18	GO:0030687
GOBP_REGULATION_OF_PROTEIN_ADP_RIBOSYLATION	0.00191808207923588	0.0879419047196926	0.45505986738723	-0.895193002817066	-1.70962180957662	5	GO:0010835
GOBP_MITOTIC_CELL_CYCLE_PROCESS	0.00196856393487937	0.089110327452206	0.431707695803346	-0.317926606622209	-1.37458367187715	423	GO:1903047
HP_NEONATAL_ONSET	0.00199822848565597	0.089473756909738	0.431707695803346	-0.532702451784169	-1.75357125418538	42	HP:0003623
GOBP_INTRACELLULAR_PROTEIN_TRANSPORT	0.00201107005777712	0.0896120248557624	0.431707695803346	-0.320180646429708	-1.3877093951211	440	GO:0006886
GOCC_ENDOPEPTIDASE_COMPLEX	0.0021069641911873	0.0930130105329402	0.431707695803346	-0.463855233991996	-1.68241235979064	72	GO:1905369
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	0.00216010985392107	0.0933363830516984	0.431707695803346	-0.41571171812869	-1.57943476349286	105	GO:2001234
GOBP_NEGATIVE_REGULATION_OF_CELL_DEATH	0.00214043762629579	0.0933363830516984	0.431707695803346	-0.308154386359464	-1.34664308414233	503	GO:0060548
HP_CEREBRAL_EDEMA	0.00215393967857594	0.0933363830516984	0.431707695803346	-0.571904530540262	-1.75135897055393	29	HP:0002181
HP_LOWER_LIMB_MUSCLE_WEAKNESS	0.00215993647881598	0.0933363830516984	0.431707695803346	-0.459637721540651	-1.6871826166887	79	HP:0007340
GOBP_ICOSANOID_METABOLIC_PROCESS	0.0022396217865789	0.0943596188688809	0.431707695803346	-0.529621081212544	-1.74342787519435	42	GO:0006690
GOBP_MITOTIC_SPINDLE_ORGANIZATION	0.00223682097275296	0.0943596188688809	0.431707695803346	-0.44270827463571	-1.64422647622719	88	GO:0007052
GOBP_SPINDLE_ELONGATION	0.0022632014624558	0.0943596188688809	0.431707695803346	-0.858697089224847	-1.73175401721929	6	GO:0051231
HP_RECURRENT_SKIN_INFECTIONS	0.00225658918447451	0.0943596188688809	0.431707695803346	-0.592309151269344	-1.86236036967672	32	HP:0001581
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	0.00233626729412791	0.0963989641666564	0.431707695803346	-0.426597657493023	-1.61459602580476	102	GO:0000070
HP_AREFLEXIA	0.00233978805651138	0.0963989641666564	0.431707695803346	-0.381318572994811	-1.52781888874998	168	HP:0001284
