pathway	pval	padj	log2err	ES	NES	size	go_code
HP_PERONEAL_MUSCLE_ATROPHY	0.000341189593779399	0.107876567562073	0.49849310876659	0.73078490088782	1.93254037136306	21	HP:0009049
GOBP_NEGATIVE_REGULATION_OF_INCLUSION_BODY_ASSEMBLY	0.000368927444811375	0.110510883986096	0.49849310876659	0.724691151616898	1.8868911946912	20	GO:0090084
HP_INCREASED_LEVEL_OF_L_FUCOSE_IN_URINE	0.000393695373470988	0.111643620246142	0.49849310876659	0.815684698113809	1.87004960228846	12	HP:0410067
GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS	0.00050396116168816	0.124979853996415	0.477270815362862	0.35438363738185	1.46050408971386	267	GO:1901137
GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS	0.000539340799557059	0.124979853996415	0.477270815362862	0.308239623324523	1.35481072283158	498	GO:1901135
GOBP_CELL_FATE_DETERMINATION	0.000560098128662921	0.124979853996415	0.477270815362862	0.648302389626202	1.86030650586945	30	GO:0001709
GOBP_DEADENYLATION_DEPENDENT_DECAPPING_OF_NUCLEAR_TRANSCRIBED_MRNA	0.000574068830284898	0.124979853996415	0.477270815362862	0.868735201457735	1.85035433030177	9	GO:0000290
GOBP_REGULATION_OF_INCLUSION_BODY_ASSEMBLY	0.000477663291881139	0.124979853996415	0.49849310876659	0.71942180540431	1.90249098098997	21	GO:0090083
GOCC_CELL_BODY_FIBER	0.000514190629881643	0.124979853996415	0.477270815362862	0.728796287121701	1.87885906059259	19	GO:0070852
GOCC_LSM1_7_PAT1_COMPLEX	0.000561015093713929	0.124979853996415	0.477270815362862	0.839664794764253	1.83231333009855	10	GO:1990726
GOMF_HEXOSYLTRANSFERASE_ACTIVITY	0.000570191589571723	0.124979853996415	0.477270815362862	0.479407851450604	1.73741468706932	91	GO:0016758
HP_ABNORMAL_MOTOR_EVOKED_POTENTIALS	0.000514190629881643	0.124979853996415	0.477270815362862	0.728796287121701	1.87885906059259	19	HP:0012896
HP_PROGRESSIVE_GAIT_ATAXIA	0.000484132772132351	0.124979853996415	0.49849310876659	0.688998326346012	1.88816641799599	24	HP:0007240
GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	0.000592333897489221	0.125786965574278	0.477270815362862	0.555378345840081	1.77614316923819	50	GO:1903313
HP_SCANNING_SPEECH	0.00066691610121225	0.134554299904675	0.477270815362862	0.66446082584585	1.86125213182062	26	HP:0002168
HP_VISCERAL_ANGIOMATOSIS	0.000690361533106642	0.134554299904675	0.477270815362862	0.710191318423903	1.84913772203555	20	HP:0100761
HP_GAZE_EVOKED_HORIZONTAL_NYSTAGMUS	0.000718875462891817	0.138218379540875	0.477270815362862	0.6808993279884	1.87842002021731	25	HP:0007979
HP_IMPAIRED_SMOOTH_PURSUIT	0.000739562174687468	0.140299874952711	0.477270815362862	0.644072983402793	1.86079469115704	32	HP:0007772
GOBP_KILLING_BY_HOST_OF_SYMBIONT_CELLS	0.000755112079056939	0.14136492974766	0.477270815362862	0.904431379874272	1.73087859986325	6	GO:0051873
GOBP_CELLULAR_NITROGEN_COMPOUND_CATABOLIC_PROCESS	0.000880889221948703	0.152760990342662	0.477270815362862	0.357554878103545	1.46218243928621	242	GO:0044270
HP_BICORONAL_SYNOSTOSIS	0.000903213787551984	0.152987211539162	0.477270815362862	0.882933186045938	1.77505280781854	7	HP:0011318
GOMF_CARBON_OXYGEN_LYASE_ACTIVITY	0.000919407720945601	0.153898035924871	0.477270815362862	0.704428336493203	1.8628411689286	21	GO:0016835
HP_ERECTILE_DYSFUNCTION	0.0010985466056319	0.173702338264369	0.45505986738723	0.526481975264118	1.7223150722628	55	HP:0100639
GOCC_LSM2_8_COMPLEX	0.00135554773552578	0.176414835164124	0.45505986738723	0.781999605940882	1.83791676460645	13	GO:0120115
GOCC_U6_SNRNP	0.00135554773552578	0.176414835164124	0.45505986738723	0.781999605940882	1.83791676460645	13	GO:0005688
HP_RETINAL_TELANGIECTASIA	0.00135940177150784	0.176414835164124	0.45505986738723	0.820178174843565	1.78978970202472	10	HP:0007763
HP_SPASTIC_ATAXIA	0.0012025394128137	0.176414835164124	0.45505986738723	0.647577229915503	1.83028966676397	28	HP:0002497
HP_ABNORMAL_MENINGEAL_MORPHOLOGY	0.00143093059653719	0.181779290424385	0.45505986738723	0.411172636867845	1.55698953876168	130	HP:0010651
HP_DEMYELINATING_PERIPHERAL_NEUROPATHY	0.00150041275460226	0.188919227190097	0.45505986738723	0.565541358195323	1.71983551725229	40	HP:0007108
HP_DECREASED_NUMBER_OF_PERIPHERAL_MYELINATED_NERVE_FIBERS	0.0015910557216807	0.189177498011042	0.45505986738723	0.521928213905462	1.71617887963912	56	HP:0003380
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION	0.00176468724781103	0.197700552455554	0.45505986738723	0.570082547350472	1.74196592502913	41	GO:0006493
GOMF_DOLICHYL_PHOSPHATE_MANNOSE_PROTEIN_MANNOSYLTRANSFERASE_ACTIVITY	0.00182733814744315	0.201545481874582	0.45505986738723	0.804669522054027	1.80488446916329	11	GO:0004169
GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	0.00198385587834691	0.208633084527739	0.431707695803346	0.285920851573517	1.2779372010056	622	GO:0034645
GOMF_CHAPERONE_BINDING	0.00201606211906259	0.208633084527739	0.431707695803346	0.487739735025519	1.70068718870174	74	GO:0051087
HP_CLINODACTYLY_OF_THE_3RD_FINGER	0.00198862807282876	0.208633084527739	0.431707695803346	0.972734379984717	1.60628215925938	3	HP:0040024
HP_IMPAIRED_TACTILE_SENSATION	0.0019776120915959	0.208633084527739	0.431707695803346	0.62035924793371	1.78012354014732	30	HP:0010830
HP_IMPOTENCE	0.00196918573345944	0.208633084527739	0.431707695803346	0.53797816553735	1.71797919304216	49	HP:0000802
GOBP_MRNA_CATABOLIC_PROCESS	0.00213006960750042	0.211934478150461	0.431707695803346	0.404723620861949	1.5212380424157	122	GO:0006402
HP_ABDOMINAL_WALL_MUSCLE_WEAKNESS	0.00211970928832018	0.211934478150461	0.431707695803346	0.801631594908068	1.79807035806064	11	HP:0009023
HP_HYPERPARATHYROIDISM	0.00224562861352976	0.215362448184021	0.431707695803346	0.751906093211218	1.79684321513573	14	HP:0000843
GOBP_P_BODY_ASSEMBLY	0.00232910433022557	0.215867850531691	0.431707695803346	0.724036000274799	1.77768805076806	16	GO:0033962
GOBP_CELLULAR_RESPONSE_TO_VITAMIN	0.00271223837553732	0.219867466308429	0.431707695803346	0.625647772605807	1.76003123080585	27	GO:0071295
GOBP_GLYCEROL_TRANSPORT	0.00280134839475718	0.219867466308429	0.431707695803346	0.870037045132207	1.66505556531766	6	GO:0015793
GOBP_POLYOL_METABOLIC_PROCESS	0.00270844755912202	0.219867466308429	0.431707695803346	0.491204805660862	1.68982391385412	71	GO:0019751
GOBP_POLYOL_TRANSPORT	0.00280134839475718	0.219867466308429	0.431707695803346	0.870037045132207	1.66505556531766	6	GO:0015791
GOBP_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY	0.00276399708282708	0.219867466308429	0.431707695803346	0.622475061998624	1.76877333462441	29	GO:0051491
GOBP_PROTEIN_FOLDING	0.00267238882853185	0.219867466308429	0.431707695803346	0.397152101232394	1.49611365919777	124	GO:0006457
GOBP_REGULATION_OF_CELL_CHEMOTAXIS_TO_FIBROBLAST_GROWTH_FACTOR	0.00271838211811021	0.219867466308429	0.431707695803346	0.968584822906534	1.59942997058314	3	GO:1904847
GOCC_INTRINSIC_COMPONENT_OF_THE_CYTOPLASMIC_SIDE_OF_THE_PLASMA_MEMBRANE	0.00268987008926216	0.219867466308429	0.431707695803346	0.802694762965885	1.75163746694373	10	GO:0031235
GOMF_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.00280134839475718	0.219867466308429	0.431707695803346	0.870037045132207	1.66505556531766	6	GO:0015144
GOMF_GLYCEROL_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.00280134839475718	0.219867466308429	0.431707695803346	0.870037045132207	1.66505556531766	6	GO:0015168
GOMF_HEAT_SHOCK_PROTEIN_BINDING	0.00255670850425868	0.219867466308429	0.431707695803346	0.47776077246863	1.67909549639284	77	GO:0031072
GOMF_POLYOL_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.00280134839475718	0.219867466308429	0.431707695803346	0.870037045132207	1.66505556531766	6	GO:0015166
GOMF_PROTEASOME_BINDING	0.00278878629433226	0.219867466308429	0.431707695803346	0.62211315641649	1.75831889872902	28	GO:0070628
HP_ABNORMAL_LEFT_VENTRICULAR_OUTFLOW_TRACT_MORPHOLOGY	0.00245277044004301	0.219867466308429	0.431707695803346	0.723030037445815	1.77521816239245	16	HP:0011103
HP_HYPERACTIVE_PATELLAR_REFLEX	0.00261181582327911	0.219867466308429	0.431707695803346	0.666446467299247	1.79157236601383	22	HP:0007083
GOBP_ENDOTHELIAL_CELL_MATRIX_ADHESION	0.00287296837953548	0.221270358298333	0.431707695803346	0.911814299521677	1.67897167985702	5	GO:0090673
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MATRIX_ADHESION_VIA_FIBRONECTIN	0.00287296837953548	0.221270358298333	0.431707695803346	0.911814299521677	1.67897167985702	5	GO:1904906
GOBP_CARBOHYDRATE_METABOLIC_PROCESS	0.0029331720898242	0.222172274382532	0.431707695803346	0.316333178555093	1.33532419105638	324	GO:0005975
GOMF_CIS_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING	0.0029356471453413	0.222172274382532	0.431707695803346	0.305682553450888	1.30737924272517	368	GO:0000987
HP_SOMATIC_MUTATION	0.00292689469069623	0.222172274382532	0.431707695803346	0.394558274924357	1.4863424431901	124	HP:0001428
GOCC_SPLICEOSOMAL_TRI_SNRNP_COMPLEX	0.00301710542779265	0.225883379677845	0.431707695803346	0.725533143307193	1.81298739515188	17	GO:0097526
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	0.00312953044441569	0.227178363077278	0.431707695803346	0.415783514670287	1.54000293579023	110	GO:2000113
HP_PARIETAL_CORTICAL_ATROPHY	0.00318053899085935	0.229709181532725	0.431707695803346	0.667129034633719	1.76420420122505	21	HP:0012104
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	0.00328179073158888	0.232664626626492	0.431707695803346	0.425136218933911	1.5729394134161	106	GO:0016051
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	0.00335215945440649	0.232664626626492	0.431707695803346	0.623720793522977	1.74713333194275	26	GO:0000288
GOBP_OXYGEN_HOMEOSTASIS	0.00344715147417137	0.232664626626492	0.431707695803346	0.821780979620258	1.75034462935131	9	GO:0032364
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	0.00360785849890722	0.232664626626492	0.431707695803346	0.842627683811408	1.6940224466965	7	GO:0032332
GOBP_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	0.00328001895560249	0.232664626626492	0.431707695803346	0.755888757492091	1.73296063244915	12	GO:1904748
GOMF_CLASS_I_DNA_APURINIC_OR_APYRIMIDINIC_SITE_ENDONUCLEASE_ACTIVITY	0.00350105091053371	0.232664626626492	0.431707695803346	0.828720752540531	1.72740544574457	8	GO:0140078
GOMF_HMG_BOX_DOMAIN_BINDING	0.00354836240932471	0.232664626626492	0.431707695803346	0.860036372959803	1.64591652411161	6	GO:0071837
GOMF_POLY_A_SPECIFIC_RIBONUCLEASE_ACTIVITY	0.00353071777162679	0.232664626626492	0.431707695803346	0.751046571962843	1.72185937341596	12	GO:0004535
HP_UNSTEADY_GAIT	0.003513154827964	0.232664626626492	0.431707695803346	0.440642301817745	1.58013136772849	87	HP:0002317
HP_FOOT_DORSIFLEXOR_WEAKNESS	0.00368984627905187	0.235422120441031	0.431707695803346	0.472077533629099	1.64607505983681	74	HP:0009027
GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS	0.00375881098031395	0.236712284894605	0.431707695803346	0.328813579156342	1.35531059578461	269	GO:1901361
GOBP_RNA_DESTABILIZATION	0.00377112786122476	0.236712284894605	0.431707695803346	0.517101212495096	1.69081290081601	54	GO:0050779
HP_PROGRESSIVE_CEREBELLAR_ATAXIA	0.00388259130122496	0.237658744111844	0.431707695803346	0.531435583778633	1.65988278641896	45	HP:0002073
HP_ABNORMALITY_OF_TOE	0.00401526952739965	0.241051708168111	0.407017918923954	0.30118415824687	1.30690523030199	411	HP:0001780
HP_STOMACH_CANCER	0.00424794989543232	0.245690370374842	0.407017918923954	0.655578053512373	1.73365795250161	21	HP:0012126
GOMF_PRENYLTRANSFERASE_ACTIVITY	0.00430168998885168	0.247791275957011	0.407017918923954	0.832138446520447	1.67293483735136	7	GO:0004659
GOBP_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	0.00470733325460523	0.250182502144245	0.407017918923954	0.397029694263111	1.46740722503864	111	GO:0044262
GOBP_CENTROMERE_COMPLEX_ASSEMBLY	0.00450317788227613	0.250182502144245	0.407017918923954	0.58823090285406	1.71399038270555	33	GO:0034508
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE	0.00457694485622887	0.250182502144245	0.407017918923954	0.812841608993901	1.73130430138843	9	GO:0090151
GOMF_DNA_N_GLYCOSYLASE_ACTIVITY	0.00469170754388486	0.250182502144245	0.407017918923954	0.643589580253487	1.67572559602229	20	GO:0019104
HP_ABNORMALITY_OF_OCULAR_SMOOTH_PURSUIT	0.0046715161683137	0.250182502144245	0.407017918923954	0.543533594309924	1.63986076390078	39	HP:0000617
HP_ABNORMALITY_OF_PRIMARY_MOLAR_MORPHOLOGY	0.00462943043706763	0.250182502144245	0.407017918923954	0.851106286408624	1.62882634341873	6	HP:0006344
