gene	uniprot	padj	baseMean	stat	log2FoldChange	description
LOC128235294	NA	1.26581202324967e-16	1671.86002254639	8.76645198351633	1.49864225549518	uncharacterized LOC128235294
LOC128204898	NA	1.76520797436225e-16	1597.39474420253	8.72857396339712	1.59353821901821	uncharacterized LOC128204898
LOC128242132	KLD10	2.00410591567351e-16	161.747325861521	8.71386465593947	2.50015344573916	kelch domain-containing protein 10-like
LOC128220374	ZN875	2.78962945724423e-16	437.856929679743	8.67529728277015	1.75262313649676	zinc finger protein 181-like
LOC128213837	STK11	3.35231718519217e-16	642.12270372299	8.65368855526011	1.99739562645563	serine/threonine-protein kinase STK11-like
LOC128230597	SGF29	3.80600584011629e-16	703.290525665328	8.63842789339291	1.62940199856013	SAGA-associated factor 29-like
LOC128243520	NA	4.79767514772119e-16	1387.46609592457	8.61102311873914	1.35804667994838	uncharacterized LOC128243520
LOC128231741	TET1	5.69920323572688e-16	1337.71488436092	8.59026585709328	1.51837026853772	uncharacterized LOC128231741
LOC128228663	SNPC3	9.5095280525682e-16	178.008129976229	8.5282842363646	2.3279152578628	snRNA-activating protein complex subunit 3-like
LOC128243869	CEP72	1.14132411962724e-15	97.6850750401014	8.50649468926015	3.4887628285041	centrosomal protein of 72 kDa-like
LOC128238848	NA	1.27031526566558e-15	349.721640818558	8.49374145770912	1.89410706768645	small VCP/p97-interacting protein-like
LOC128237791	ARID2	1.33273079424565e-15	2657.21027592723	8.48784446609783	1.40816386859859	AT-rich interactive domain-containing protein 2-like
LOC128232170	PLK1	1.75912142942745e-15	1294.44914953489	8.45422763119744	1.59279384207017	serine/threonine-protein kinase PLK1-like
LOC128212998	S35B3	2.26796032961282e-15	427.100193982697	8.42356761644486	1.64241666804645	adenosine 3'-phospho 5'-phosphosulfate transporter 2-like
LOC128211792	NA	3.58640145796128e-15	623.654679120892	8.36813861878265	1.95363601780051	uncharacterized LOC128211792
LOC128243504	PMGT2	3.80068698624088e-15	350.356772472413	8.36066352631977	1.90543430136822	protein O-linked-mannose beta-1%2C4-N-acetylglucosaminyltransferase 2-like
LOC128234488	ZN445	4.45585733153431e-15	946.729629994023	8.3409374883134	1.75812664879306	uncharacterized LOC128234488
LOC128206235	NA	5.48127105026095e-15	639.874969741603	8.31516193249	1.5221898582386	uncharacterized LOC128206235
LOC128230384	TM53A	7.58023473869641e-15	592.889919120617	8.27507286560468	1.56736766825991	uncharacterized LOC128230384
LOC128219190	CCD33	7.92201621167183e-15	634.133304769453	8.2695079562431	1.57107159996957	coiled-coil domain-containing protein 33-like
LOC128222942	NA	9.53680166031834e-15	2437.46085060157	8.24643725426883	1.72142196426827	uncharacterized LOC128222942
LOC128213709	ZFP26	9.95947108841947e-15	209.165041858433	8.24094473302113	2.2203735936781	zinc finger protein OZF-like
LOC128212235	TRET1	1.11323346718497e-14	822.134085638613	8.22730954466615	1.38806418137817	solute carrier family 2%2C facilitated glucose transporter member 8-like
LOC128241610	GAL2B	1.40807592588985e-14	122.817175884624	8.19819238108884	2.86616821884784	somatostatin receptor type 4-like
LOC128244715	NA	2.07066948778878e-14	554.10841704763	8.15047607675775	1.54779813584672	uncharacterized LOC128244715
LOC128243257	NA	2.17774277423402e-14	212.654853504627	8.14377221358742	2.14454837040378	anaphase-promoting complex subunit 16-like
LOC128204152	CCKAR	2.4197621931529e-14	761.076823594188	8.12969701432938	1.58312044642136	cholecystokinin receptor type A-like
LOC128217704	TM187	2.63823585255115e-14	269.888577950997	8.11842534674004	1.83714149643406	transmembrane protein 187-like
LOC128214212	RN146	3.89754420275386e-14	916.239606395314	8.06884370317203	1.30982735872627	E3 ubiquitin-protein ligase rnf146-like
LOC128241726	C1QL3	4.81149258259747e-14	2962.03568879446	8.04132117732135	1.19157838416317	uncharacterized LOC128241726
LOC128213935	BDLP	4.82364546936475e-14	534.538725168276	8.04072142027569	1.60779753563697	uncharacterized LOC128213935
LOC128231364	ZNHI3	4.97223360862618e-14	365.712449501608	8.03671309554461	1.713530543354	zinc finger HIT domain-containing protein 3-like
LOC128232908	CDC27	8.29796793479931e-14	683.228807505651	7.97166421229312	1.50251475814961	cell division cycle protein 27 homolog
LOC128240620	KLF7	8.49223671053632e-14	384.521653168305	7.96765985947625	1.61603540376048	Krueppel-like factor 6
LOC128209881	NA	8.97504795687598e-14	136.505768958894	7.96053674805223	2.34074965922474	uncharacterized LOC128209881
LOC128231781	NA	1.00161201929958e-13	612.254209061094	7.94581257213079	2.21741413772916	uncharacterized LOC128231781
LOC128205114	NA	1.13244717834022e-13	2540.9298706394	7.92973564417475	1.32624621564684	uncharacterized LOC128205114
LOC128224207	NR5A2	1.1452682603064e-13	925.969797102473	7.92805667741003	1.5316795473304	nuclear receptor subfamily 5 group A member 2-like
LOC128239029	NA	1.5419239575771e-13	101.551957697912	7.88991007601228	2.70435232481088	uncharacterized LOC128239029
LOC128227838	NA	1.6717144220936e-13	1432.91149877993	7.87953847183937	1.36304069442038	uncharacterized LOC128227838
LOC128232755	HIL	1.83421449383143e-13	1046.34035894239	7.86710298741265	1.29343660463782	hillarin-like
LOC128225253	ARL4A	2.15402543544758e-13	95.1602813812357	7.8466857159037	2.89361508416815	ADP-ribosylation factor-like protein 4A
LOC128211439	SLN11	2.29647537631991e-13	544.7267386331	7.83836969095046	1.58382810339513	schlafen family member 13-like
LOC128228551	NA	2.4180653357571e-13	951.854876901492	7.8316101841881	1.58151908134865	uncharacterized LOC128228551
LOC128238441	IMA7	3.1071803644889e-13	2430.03951074723	7.79892233442379	1.3392764151772	importin subunit alpha-7-like
LOC128212364	ZNFX1	4.60254152311817e-13	441.171180543082	7.74725459319798	1.68936607853695	NFX1-type zinc finger-containing protein 1-like
LOC128209075	ZN624	4.92519334268546e-13	887.357596815632	7.73782544810394	1.37042051281272	zinc finger protein 37 homolog
LOC128244723	NA	5.12144736825276e-13	770.48323129794	7.73258301937554	1.30102247589826	uncharacterized LOC128244723
LOC128226541	CIPKP	6.37298883088794e-13	1168.81648726379	7.7030876378308	1.29751578122493	uncharacterized LOC128226541
