pathway	pval	padj	log2err	ES	NES	size	go_code
HP_INTELLECTUAL_DISABILITY_SEVERE	3.69119118399196e-05	0.00897405025252745	0.557332238758646	-0.399971349543423	-1.61551347234855	263	HP:0010864
GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION	4.11169825027085e-05	0.00936254069906545	0.557332238758646	-0.34002965671956	-1.46288920740536	538	GO:0033043
GOCC_SPINDLE_POLE	4.24290610767587e-05	0.00943317359470624	0.557332238758646	-0.540658364757672	-1.89886812170521	85	GO:0000922
GOBP_DNA_REPAIR	4.51237922430954e-05	0.00961578239080519	0.557332238758646	-0.357965064494788	-1.48841741541914	375	GO:0006281
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	4.52777721683848e-05	0.00961578239080519	0.557332238758646	-0.428424180008933	-1.66312646417149	179	GO:1901990
GOBP_SISTER_CHROMATID_SEGREGATION	4.92922025379016e-05	0.0101649094190116	0.557332238758646	-0.472789658805347	-1.73224947029984	129	GO:0000819
GOCC_CENTRIOLE	5.08383610141764e-05	0.0102429106598114	0.557332238758646	-0.512465029621527	-1.83754999721655	102	GO:0005814
GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	5.45727730661065e-05	0.0105026275120574	0.557332238758646	-0.517811939261563	-1.83336826903935	91	GO:0031023
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	5.57940287214724e-05	0.0105026275120574	0.557332238758646	-0.431704762135966	-1.66507034042408	172	GO:0010948
GOMF_DAMAGED_DNA_BINDING	5.60966821924494e-05	0.0105026275120574	0.557332238758646	-0.549307040760789	-1.87846765097488	74	GO:0003684
GOBP_HISTONE_MODIFICATION	6.0459608745282e-05	0.0108201878896964	0.557332238758646	-0.375775918299708	-1.53399538733009	310	GO:0016570
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	6.08345654069653e-05	0.0108201878896964	0.557332238758646	-0.404446487804644	-1.62284192398163	240	GO:0045786
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_NUCLEIC_ACID	5.88661508517584e-05	0.0108201878896964	0.557332238758646	-0.355957386444364	-1.48164729356897	390	GO:0140640
HP_ABNORMAL_NERVOUS_SYSTEM_ELECTROPHYSIOLOGY	5.98130911931518e-05	0.0108201878896964	0.557332238758646	-0.359362554259967	-1.49253355449499	373	HP:0001311
GOCC_NUCLEAR_CHROMOSOME	6.59384898667123e-05	0.0115831947199191	0.538434096309916	-0.496610991201337	-1.77834445686729	105	GO:0000228
HP_CLINODACTYLY	7.35466052710191e-05	0.0124582696000158	0.538434096309916	-0.36401255958187	-1.49251939346034	329	HP:0030084
HP_ABNORMAL_LOWER_LIMB_BONE_MORPHOLOGY	7.93430281377683e-05	0.0131275807833989	0.538434096309916	-0.331205859279293	-1.4073312384392	485	HP:0040069
HP_INTERICTAL_EEG_ABNORMALITY	8.35214356970216e-05	0.013600694137213	0.538434096309916	-0.436681444091919	-1.6641194333009	162	HP:0025373
HP_ATROPHY_DEGENERATION_AFFECTING_THE_CEREBRUM	8.65449569323945e-05	0.0136827576910116	0.538434096309916	-0.336274403979499	-1.42140474315477	469	HP:0007369
HP_FINGER_CLINODACTYLY	8.63152747771145e-05	0.0136827576910116	0.538434096309916	-0.41546714455801	-1.62192499237089	194	HP:0040019
HP_ABNORMAL_EXTERNAL_GENITALIA	8.92082008177357e-05	0.0138709682790547	0.538434096309916	-0.305154984099347	-1.34021954923221	733	HP:0000811
GOMF_METHYLATED_HISTONE_BINDING	9.37599425390712e-05	0.0139718472330733	0.538434096309916	-0.578883767911257	-1.92840353596732	64	GO:0035064
HP_GAIT_DISTURBANCE	9.62289007548799e-05	0.0139718472330733	0.538434096309916	-0.310882657781896	-1.35837462596827	689	HP:0001288
HP_PUBERTY_AND_GONADAL_DISORDERS	9.80257769580083e-05	0.0140889775791465	0.538434096309916	-0.340967132674072	-1.43373373336724	417	HP:0008373
HP_ATROPHY_DEGENERATION_AFFECTING_THE_CENTRAL_NERVOUS_SYSTEM	0.000101187070411232	0.0143979082488141	0.538434096309916	-0.322515819087654	-1.38641450926864	545	HP:0007367
HP_AUTISTIC_BEHAVIOR	0.000105129195627457	0.0148107259859712	0.538434096309916	-0.355995965643732	-1.47680897890316	342	HP:0000729
HP_ABNORMAL_ARACHNOID_MATER_MORPHOLOGY	0.000111719832732375	0.0155849166661664	0.538434096309916	-0.549826955812413	-1.86396596773662	67	HP:0100700
HP_ABNORMALITY_OF_THE_OUTER_EAR	0.000112890632795298	0.0155953477091679	0.538434096309916	-0.310793551640993	-1.3610750110431	700	HP:0000356
GOBP_CENTRIOLE_ASSEMBLY	0.000132603405635671	0.0174704986924996	0.518848077743792	-0.657276994425438	-1.93758820066221	36	GO:0098534
HP_BROAD_PHILTRUM	0.00013449652189723	0.0175573487162907	0.518848077743792	-0.714190620662729	-1.93264838463909	26	HP:0000289
HP_ABNORMAL_CORPUS_CALLOSUM_MORPHOLOGY	0.000136634651364269	0.0176743132205652	0.518848077743792	-0.322546376314379	-1.38599155711551	548	HP:0001273
HP_ABNORMAL_MALE_REPRODUCTIVE_SYSTEM_PHYSIOLOGY	0.000137998612262422	0.0176899302151532	0.518848077743792	-0.402830389898148	-1.57834732821189	202	HP:0012874
GOBP_RNA_SPLICING	0.000142251369536988	0.0180722744387661	0.518848077743792	-0.416549924533802	-1.62613995145062	193	GO:0008380
GOBP_CYTOSKELETON_ORGANIZATION	0.000147314411788878	0.0183332991055077	0.518848077743792	-0.302796498177153	-1.32622519675805	701	GO:0007010
GOBP_MITOTIC_NUCLEAR_DIVISION	0.000150027888560812	0.0183332991055077	0.518848077743792	-0.430890228309904	-1.63543774634935	155	GO:0140014
GOBP_TROPHOBLAST_GIANT_CELL_DIFFERENTIATION	0.000150748189988362	0.0183332991055077	0.518848077743792	-0.953956395792042	-1.7353532436244	5	GO:0060707
GOCC_ATPASE_COMPLEX	0.000159357939532295	0.0183493330741094	0.518848077743792	-0.639716199621334	-1.89364600526629	38	GO:1904949
HP_MOOD_SWINGS	0.0001528864582312	0.0183493330741094	0.518848077743792	-0.889124230900844	-1.90026231492316	9	HP:0000720
GOBP_HISTONE_H4_ACETYLATION	0.00017997119334631	0.0199132729904703	0.518848077743792	-0.578411272958994	-1.856317195411	54	GO:0043967
GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION	0.000179729368884705	0.0199132729904703	0.518848077743792	-0.469094732244882	-1.72919319213945	126	GO:0051259
HP_HIP_DYSPLASIA	0.000180533573390306	0.0199132729904703	0.518848077743792	-0.468868797628218	-1.71305887825483	116	HP:0001385
HP_SYNDACTYLY	0.000177085482530428	0.0199132729904703	0.518848077743792	-0.385883095225987	-1.54293205580279	244	HP:0001159
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	0.000206877185811199	0.0224706524954775	0.518848077743792	-0.381412407640319	-1.52970078093401	247	GO:0043161
HP_ABNORMAL_ESOPHAGUS_PHYSIOLOGY	0.000209901028439485	0.0226263767701927	0.518848077743792	-0.332267891403345	-1.40247321483862	454	HP:0025270
GOBP_MICROTUBULE_BASED_PROCESS	0.000213983375838033	0.0226573751962818	0.518848077743792	-0.337366551733884	-1.42259380858699	457	GO:0007017
HP_ABNORMAL_FINGER_PHALANX_MORPHOLOGY	0.000216557946917867	0.0226573751962818	0.518848077743792	-0.341854319844014	-1.43688462520171	416	HP:0005918
HP_URINARY_URGENCY	0.000211820068054307	0.0226573751962818	0.518848077743792	-0.665880057194458	-1.9046918301522	31	HP:0000012
HP_SHORT_DIGIT	0.000243860789675977	0.0249632746496365	0.518848077743792	-0.358001155599878	-1.46642510136547	324	HP:0011927
GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT	0.000255483933302493	0.0257821339500792	0.49849310876659	-0.401094469141326	-1.57650026837246	205	GO:0061458
GOBP_NON_MOTILE_CILIUM_ASSEMBLY	0.000298012265173728	0.0293185781054019	0.49849310876659	-0.688123441737678	-1.93977702149393	29	GO:1905515
HP_INTRAUTERINE_GROWTH_RETARDATION	0.000300090205951589	0.0293185781054019	0.49849310876659	-0.362442019104717	-1.47785850480345	298	HP:0001511
GOBP_CRISTAE_FORMATION	0.000302985211756368	0.0293277318236827	0.49849310876659	-0.946966585889664	-1.72263799863007	5	GO:0042407
HP_ABNORMALITY_OF_REPRODUCTIVE_SYSTEM_PHYSIOLOGY	0.000309845527536248	0.0297891352115762	0.49849310876659	-0.336889390448988	-1.41521312403068	427	HP:0000080
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	0.000329626089886236	0.0302024690796937	0.49849310876659	-0.425765599244277	-1.61957986296932	154	GO:0000375
HP_ABNORMALITY_OF_UPPER_LIP	0.000323814835708708	0.0302024690796937	0.49849310876659	-0.325876753433715	-1.38047305257843	481	HP:0000177
HP_ABNORMAL_LIP_MORPHOLOGY	0.000326133684741593	0.0302024690796937	0.49849310876659	-0.319559656123882	-1.37171360365898	573	HP:0000159
HP_APLASIA_HYPOPLASIA_INVOLVING_BONES_OF_THE_FEET	0.00032703906914685	0.0302024690796937	0.49849310876659	-0.388012522839429	-1.53637904953715	221	HP:0006494
