pathway	pval	padj	log2err	ES	NES	size	go_code
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	7.38107203723837e-14	6.1974954270318e-11	0.954541630725724	-0.490417047012526	-2.13828544214298	265	GO:0032103
GOBP_CYTOKINE_PRODUCTION	1.28052924864014e-13	1.01545969417163e-10	0.943632225232838	-0.421643560324009	-1.93104991309497	430	GO:0001816
GOBP_POSITIVE_REGULATION_OF_SIGNALING	1.40999601223436e-13	1.05927805677017e-10	0.943632225232838	-0.350982004456041	-1.6849344718816	869	GO:0023056
GOBP_INTERLEUKIN_8_PRODUCTION	2.03942110611846e-13	1.45553484343675e-10	0.943632225232838	-0.621059394472136	-2.44290279968311	118	GO:0032637
GOBP_INTERFERON_BETA_PRODUCTION	3.09247495785269e-13	2.10199940706616e-10	0.932595211336209	-0.596010938637579	-2.39319383336551	132	GO:0032608
GOBP_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING	3.60664600420733e-13	2.34005750291161e-10	0.932595211336209	-0.671042510679059	-2.49870988268101	85	GO:1901224
GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	5.79149512167219e-13	3.5942522333369e-10	0.921426003494898	-0.558731716815107	-2.28669954938656	152	GO:0043123
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	6.78483953163202e-13	4.03528331143814e-10	0.921426003494898	-0.595444757582703	-2.36773903789018	122	GO:0050729
GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	7.30392980365676e-13	4.17025176069586e-10	0.921426003494898	-0.536372834106984	-2.23706113218499	180	GO:0002224
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	9.68732612426586e-13	5.31834204222196e-10	0.910119734774459	-0.522346181425269	-2.20675012392921	188	GO:0031349
GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	1.20611715530674e-12	5.73870542494949e-10	0.910119734774459	-0.515062341944732	-2.20228897851065	209	GO:0007249
GOBP_REGULATION_OF_RESPONSE_TO_STRESS	1.20412831488972e-12	5.73870542494949e-10	0.910119734774459	-0.342413471535251	-1.63585960181356	834	GO:0080134
GOBP_TYPE_I_INTERFERON_PRODUCTION	1.16529919524264e-12	5.73870542494949e-10	0.910119734774459	-0.563177384967943	-2.30317369290112	153	GO:0032606
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	1.30220678802757e-12	5.99603215880822e-10	0.910119734774459	-0.651788048243862	-2.46626784012335	91	GO:0032722
GOBP_POSITIVE_REGULATION_OF_JNK_CASCADE	1.4835931635562e-12	6.61775275518789e-10	0.910119734774459	-0.608697746599083	-2.38292068598685	112	GO:0046330
GOBP_DENDRITIC_CELL_CYTOKINE_PRODUCTION	1.5569883440371e-12	6.73468230993502e-10	0.910119734774459	-0.69345528495324	-2.5022658387101	69	GO:0002371
GOBP_I_KAPPAB_PHOSPHORYLATION	1.67420180728811e-12	7.02869311683248e-10	0.910119734774459	-0.684187337530645	-2.49425301368703	73	GO:0007252
GOBP_INTERFERON_ALPHA_PRODUCTION	1.87930989515136e-12	7.66436269811159e-10	0.898671232061694	-0.605211998263723	-2.38056794264722	118	GO:0032607
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	1.9738661793672e-12	7.66950351455919e-10	0.898671232061694	-0.683293347372625	-2.49099390974937	73	GO:0032735
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	1.9880315961797e-12	7.66950351455919e-10	0.898671232061694	-0.538337301144253	-2.2154494191128	164	GO:0071706
GOBP_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	2.14088523056444e-12	8.0418409950202e-10	0.898671232061694	-0.686543235625642	-2.48351815702828	71	GO:0002756
GOMF_NADPLUS_NUCLEOSIDASE_ACTIVITY	2.21952978788798e-12	8.12347902367e-10	0.898671232061694	-0.656737561877991	-2.44544363446031	85	GO:0003953
GOBP_INFLAMMATORY_RESPONSE	3.81051796902774e-12	1.35978333724755e-09	0.887074988399873	-0.418788529861735	-1.89497992654361	384	GO:0006954
GOBP_INTERLEUKIN_6_PRODUCTION	4.02520008527023e-12	1.40135868334505e-09	0.887074988399873	-0.566327157161181	-2.29528440262602	140	GO:0032635
GOBP_INTERLEUKIN_17_PRODUCTION	4.7147414873209e-12	1.60233857119092e-09	0.887074988399873	-0.707902150888505	-2.51134843555091	63	GO:0032620
GOCC_CELL_LEADING_EDGE	5.20940994578078e-12	1.72928180386221e-09	0.887074988399873	-0.433071580619541	-1.92972601573091	333	GO:0031252
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	6.12507776314372e-12	1.98703090888894e-09	0.887074988399873	-0.341007849270831	-1.63078050674084	827	GO:0051174
GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	8.04087964037868e-12	2.55056702192812e-09	0.875325132024659	-0.339531912682695	-1.61410372714642	812	GO:0044093
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	8.44353275852808e-12	2.62006492598326e-09	0.875325132024659	-0.655675353188305	-2.42750990507127	81	GO:0032715
GOBP_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING	1.40114984444206e-11	4.25532188926934e-09	0.875325132024659	-0.609268167317242	-2.33713948847666	105	GO:1901222
GOBP_ASTROCYTE_DEVELOPMENT	1.65230247807019e-11	4.81325827999467e-09	0.863415391606693	-0.629048053678773	-2.37265097670647	89	GO:0014002
GOBP_INTERLEUKIN_12_PRODUCTION	1.6380878339766e-11	4.81325827999467e-09	0.863415391606693	-0.661696282537838	-2.44681602208846	77	GO:0032615
GOBP_POSITIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	2.00582512238684e-11	5.61395054842152e-09	0.863415391606693	-0.573192800070835	-2.29154323069054	128	GO:0070304
GOBP_NIK_NF_KAPPAB_SIGNALING	2.59194823364131e-11	7.11489790134541e-09	0.863415391606693	-0.573064407853459	-2.27736544285069	123	GO:0038061
GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	4.17588237803716e-11	1.12465179366231e-08	0.851339057116899	-0.642214519561184	-2.37767379822135	81	GO:1903556
GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	5.18307921809499e-11	1.37006060664978e-08	0.851339057116899	-0.620532610769957	-2.34053232723838	89	GO:0032728
GOBP_PHOSPHORYLATION	5.47919340066356e-11	1.40565561265412e-08	0.851339057116899	-0.315250525476313	-1.53292161936495	1064	GO:0016310
GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	5.51469204908441e-11	1.40565561265412e-08	0.851339057116899	-0.542802151881152	-2.21010766467934	148	GO:0051092
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	5.81177421160697e-11	1.45539061572768e-08	0.851339057116899	-0.32442482716843	-1.56152604004714	934	GO:0031399
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE	6.07550755727699e-11	1.49520335987193e-08	0.839088935621274	-0.470728416645133	-2.03835754435943	236	GO:0050727
GOBP_REGULATION_OF_IMMUNE_RESPONSE	6.69866455219822e-11	1.62062267488267e-08	0.839088935621274	-0.374431554634391	-1.73657889688686	512	GO:0050776
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	7.24195932078503e-11	1.66728592491751e-08	0.839088935621274	-0.59490083054439	-2.29987977462391	107	GO:0032731
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	7.24195932078503e-11	1.66728592491751e-08	0.839088935621274	-0.59490083054439	-2.29987977462391	107	GO:0032732
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS	7.07137434679405e-11	1.66728592491751e-08	0.839088935621274	-0.515320020676305	-2.14327978908787	175	GO:0016798
GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	7.51344715412195e-11	1.70233245520535e-08	0.839088935621274	-0.65319122238767	-2.42581121451569	79	GO:1903409
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	9.85582261445005e-11	2.19815643747906e-08	0.839088935621274	-0.484190650947301	-2.07318724900498	213	GO:0072593
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	1.0378978021815e-10	2.27922357359058e-08	0.839088935621274	-0.667365349478956	-2.40642309247061	70	GO:1903426
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY	1.07900235787029e-10	2.33358782670312e-08	0.839088935621274	-0.358163083661995	-1.67900886250316	586	GO:0051338
GOBP_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS	1.1041134041432e-10	2.35225592996121e-08	0.839088935621274	-0.640887903016841	-2.3678809642636	76	GO:0051767
GOBP_CELL_ACTIVATION	1.16384733695091e-10	2.44305248347608e-08	0.839088935621274	-0.375714675315362	-1.73528889857995	493	GO:0001775
GOBP_PHAGOCYTOSIS	1.2051031418208e-10	2.49299162990581e-08	0.826657301178302	-0.485768793661342	-2.06791486655972	201	GO:0006909
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	1.29067072062722e-10	2.63186198089041e-08	0.826657301178302	-0.601032598930793	-2.31128232962042	101	GO:0032481
GOBP_INTERLEUKIN_23_PRODUCTION	1.46291386517601e-10	2.93772939601865e-08	0.826657301178302	-0.669137919129213	-2.3940179158203	66	GO:0032627
GOBP_POSITIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY	1.48183071678116e-10	2.93772939601865e-08	0.826657301178302	-0.678365749261717	-2.39226531052577	61	GO:1900227
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE	1.72792645589849e-10	3.37868797691712e-08	0.826657301178302	-0.438974320066298	-1.9273390171847	285	GO:0043410
GOBP_INTERLEUKIN_1_PRODUCTION	1.88385308065216e-10	3.63379984773364e-08	0.826657301178302	-0.557684518320164	-2.23569983080517	131	GO:0032612
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	1.93196553241546e-10	3.6769168012931e-08	0.826657301178302	-0.472912588342816	-2.02777701220977	226	GO:0002831
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	2.16883922221107e-10	4.07342250761063e-08	0.826657301178302	-0.544534910028638	-2.20583566382272	136	GO:1903557
GOBP_PROTEIN_DEPHOSPHORYLATION	2.58278988755328e-10	4.72622800682793e-08	0.814035837847908	-0.432438342593654	-1.91326898942684	299	GO:0006470
GOBP_RESPONSE_TO_GROWTH_FACTOR	2.71894251964417e-10	4.85127319067512e-08	0.814035837847908	-0.378625495415358	-1.74397663958138	466	GO:0070848
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	2.88364123668077e-10	5.08161666819523e-08	0.814035837847908	-0.69835079475337	-2.42941909907139	56	GO:0032700
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	3.02431368955253e-10	5.26451873227718e-08	0.814035837847908	-0.513094935772425	-2.10743150065558	161	GO:2000377
GOBP_IMMUNE_RESPONSE	3.27463875963427e-10	5.63158959699031e-08	0.814035837847908	-0.322610813649544	-1.5520603898795	862	GO:0006955
GOBP_REGULATION_OF_PROTEIN_PHOSPHORYLATION	3.36173029138053e-10	5.71254025942448e-08	0.814035837847908	-0.341369752024596	-1.61256482411382	673	GO:0001932
GOBP_GLIAL_CELL_DEVELOPMENT	3.80931074507319e-10	6.28167174055876e-08	0.814035837847908	-0.553845883445149	-2.20099077579711	123	GO:0021782
GOBP_RESPONSE_TO_FUNGUS	3.78786093125528e-10	6.28167174055876e-08	0.814035837847908	-0.647904514101605	-2.35950526712775	72	GO:0009620
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	4.45375738033343e-10	7.22419691441812e-08	0.814035837847908	-0.415449301782162	-1.83632290771823	320	GO:0002764
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS	4.50804148711619e-10	7.23008811090971e-08	0.814035837847908	-0.642227315520882	-2.34128480511135	73	GO:0051770
GOBP_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION	4.93276631571778e-10	7.81081339185718e-08	0.801215574617779	-0.458125330950649	-1.98378341222896	236	GO:0035335
GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	4.97957137914392e-10	7.81081339185718e-08	0.801215574617779	-0.369798770157421	-1.70542408289148	489	GO:0010562
GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	5.11534053834733e-10	7.91376657674598e-08	0.801215574617779	-0.627267007210762	-2.31755600143686	76	GO:0031663
GOBP_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR	5.15609003529057e-10	7.91376657674598e-08	0.801215574617779	-0.639350707583387	-2.36162477544593	75	GO:0036119
GOBP_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS	5.49951170614645e-10	8.1770864680765e-08	0.801215574617779	-0.568430573000386	-2.22014331490565	113	GO:0071260
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	5.45681487099788e-10	8.1770864680765e-08	0.801215574617779	-0.502620007443455	-2.06846005498455	164	GO:0045088
GOCC_PHAGOCYTIC_CUP	5.49915626698087e-10	8.1770864680765e-08	0.801215574617779	-0.670781290727724	-2.37965874655353	63	GO:0001891
GOBP_CELLULAR_RESPONSE_TO_OXIDISED_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS	5.58692487101099e-10	8.22141913492896e-08	0.801215574617779	-0.685550638937173	-2.42246982637892	60	GO:0140052
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE	5.90490922807499e-10	8.60068105321862e-08	0.801215574617779	-0.591924300402321	-2.24898395190634	94	GO:0002532
GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	6.14081008383979e-10	8.85393162997264e-08	0.801215574617779	-0.494762810180265	-2.06016817333981	178	GO:0062207
GOBP_INFLAMMASOME_COMPLEX_ASSEMBLY	6.3553217130016e-10	8.98176852785989e-08	0.801215574617779	-0.662224014907381	-2.37324909297428	67	GO:0140632
GOMF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY	6.30637101789464e-10	8.98176852785989e-08	0.801215574617779	-0.452433923537208	-1.96126466254507	237	GO:0004725
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	6.89018682714191e-10	9.64220850692388e-08	0.801215574617779	-0.563639215330707	-2.20582511707274	114	GO:0032755
GOBP_CELL_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS	7.21581945073693e-10	9.95666354140651e-08	0.801215574617779	-0.53617138779602	-2.16592907304216	138	GO:0036473
GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	7.25439966586995e-10	9.95666354140651e-08	0.801215574617779	-0.669497964311161	-2.37520715380694	62	GO:0072567
GOBP_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	7.55730643771922e-10	1.02736182944766e-07	0.801215574617779	-0.462794680048654	-1.9838117826673	214	GO:0002221
GOBP_MYELOID_LEUKOCYTE_ACTIVATION	8.08296830064861e-10	1.08845556154206e-07	0.801215574617779	-0.518727248453089	-2.12547451492089	154	GO:0002274
GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	8.16857943746263e-10	1.08970376533029e-07	0.801215574617779	-0.568976658778047	-2.21954077990281	110	GO:0062208
GOBP_REGULATION_OF_CELL_DEATH	8.40206973051415e-10	1.11047354938295e-07	0.801215574617779	-0.318911037603809	-1.53537404871246	904	GO:0010941
GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	8.76182557942662e-10	1.14739723230033e-07	0.801215574617779	-0.622290860840258	-2.29917069222656	76	GO:0002755
GOBP_RESPONSE_TO_AMYLOID_BETA	9.17776553780301e-10	1.19094022987818e-07	0.801215574617779	-0.620261935259256	-2.31096090930251	84	GO:1904645
