pathway	pval	padj	log2err	ES	NES	size	go_code
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	5.57613707519108e-11	7.05208627801378e-09	0.851339057116899	-0.591736253465128	-2.16322501096575	105	GO:0032757
GOCC_RECEPTOR_COMPLEX	5.63028534812870e-11	7.05810595702696e-09	0.851339057116899	-0.461484708705962	-1.85278680566642	320	GO:0043235
GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	6.10752923354638e-11	7.58980002405316e-09	0.839088935621274	-0.501307116245971	-1.9662156608911	214	GO:0007249
GOBP_CYTOKINE_PRODUCTION	6.23410992551979e-11	7.68031594358649e-09	0.839088935621274	-0.419395757384218	-1.72044699019314	459	GO:0001816
GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS	8.94189217697667e-11	1.04744738607519e-08	0.839088935621274	-0.585222278711093	-2.15364332216588	111	GO:1903707
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	9.01901176453792e-11	1.04789184656107e-08	0.839088935621274	-0.647868134142108	-2.25132711738192	74	GO:0032735
GOBP_REGULATION_OF_DEFENSE_RESPONSE	1.18045415834265e-10	1.33887860133927e-08	0.826657301178302	-0.433541074516206	-1.76273767658075	392	GO:0031347
GOBP_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING	1.23320738875146e-10	1.38769817264938e-08	0.826657301178302	-0.59355699116404	-2.17011697297716	106	GO:1901222
GOBP_CELL_CELL_SIGNALING	1.55341081993515e-10	1.73435890841353e-08	0.826657301178302	-0.377687564376378	-1.57293804536939	814	GO:0007267
GOBP_INTERLEUKIN_10_PRODUCTION	1.8587209001896e-10	2.05914576624881e-08	0.826657301178302	-0.646650211455897	-2.23920170954168	73	GO:0032613
GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	2.2945526511293e-10	2.48420090434006e-08	0.826657301178302	-0.633446453692383	-2.22560478358757	79	GO:0002755
GOBP_I_KAPPAB_PHOSPHORYLATION	2.55282454580767e-10	2.74303876572462e-08	0.814035837847908	-0.640150418966252	-2.22450823164888	74	GO:0007252
GOBP_CELL_PART_MORPHOGENESIS	2.57534556150339e-10	2.74658682234664e-08	0.814035837847908	-0.420424578339348	-1.72252622306464	452	GO:0032990
GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	2.76421366010219e-10	2.89261133676303e-08	0.814035837847908	-0.378708629904034	-1.57677531595904	760	GO:0002682
GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	3.08239132170792e-10	3.19206191148753e-08	0.814035837847908	-0.391358437612474	-1.62168659379478	602	GO:0051241
GOBP_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	3.29634495075374e-10	3.36486183508726e-08	0.814035837847908	-0.63824636214241	-2.21789167723811	74	GO:0002756
GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION	3.47423645477193e-10	3.52129880674792e-08	0.814035837847908	-0.411510334540921	-1.69462378521253	490	GO:0045596
GOBP_INTERLEUKIN_1_PRODUCTION	3.5821928190495e-10	3.60514912514341e-08	0.814035837847908	-0.537861393605592	-2.03633718093025	145	GO:0032612
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE	3.74127931973418e-10	3.73892466841407e-08	0.814035837847908	-0.452968267646595	-1.81237552842892	304	GO:0043410
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS	3.87313517162482e-10	3.84381769011738e-08	0.814035837847908	-0.402989166652064	-1.66494793167519	531	GO:0022603
GOBP_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	4.35549990693709e-10	4.26331843630397e-08	0.814035837847908	-0.607554422829158	-2.14562162336597	84	GO:1903209
GOCC_CELL_LEADING_EDGE	5.22613645619583e-10	5.08072898608807e-08	0.801215574617779	-0.440392641109914	-1.77648413079385	350	GO:0031252
GOBP_ANIMAL_ORGAN_MORPHOGENESIS	5.31591613233886e-10	5.11566134038246e-08	0.801215574617779	-0.384427023607149	-1.59747858532812	672	GO:0009887
GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	5.33366132332927e-10	5.11566134038246e-08	0.801215574617779	-0.608533246154072	-2.15451765696281	86	GO:0002762
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	6.89813136625605e-10	6.57207969034435e-08	0.801215574617779	-0.589021611276993	-2.12060988426518	99	GO:0045638
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	7.32340649357088e-10	6.79602611685854e-08	0.801215574617779	-0.458281674872725	-1.83143191657371	280	GO:0032103
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	7.53998481816837e-10	6.95186600235124e-08	0.801215574617779	-0.403234772617876	-1.66762482011403	548	GO:1902533
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	7.6073269207383e-10	6.9689941682225e-08	0.801215574617779	-0.558659678478522	-2.09530141874621	127	GO:0050729
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	7.66009533477091e-10	6.97263837128733e-08	0.801215574617779	-0.600425838762855	-2.13602635817444	89	GO:0032715
GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	7.9270767271084e-10	7.14751615580158e-08	0.801215574617779	-0.596954626229492	-2.1284117861815	90	GO:0032728
GOBP_INTERLEUKIN_6_PRODUCTION	8.82765058764696e-10	7.78740460173227e-08	0.801215574617779	-0.534110476656433	-2.02346857858804	150	GO:0032635
GOBP_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_DEATH	8.78748808312588e-10	7.78740460173227e-08	0.801215574617779	-0.637099670440872	-2.20431780279331	72	GO:1903223
GOBP_REGULATION_OF_JNK_CASCADE	8.80480914559453e-10	7.78740460173227e-08	0.801215574617779	-0.536346728772285	-2.02757554379843	143	GO:0046328
GOBP_DENDRITIC_CELL_CYTOKINE_PRODUCTION	9.54827127470731e-10	8.32038687724647e-08	0.788186810800237	-0.639269463972602	-2.20461081672989	71	GO:0002371
GOBP_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING	1.02011581287274e-09	8.8354394434935e-08	0.788186810800237	-0.603747837099793	-2.13757487139046	86	GO:1901224
GOBP_INTERLEUKIN_12_PRODUCTION	1.276192734779e-09	1.08559942694802e-07	0.788186810800237	-0.62436675899558	-2.18495673940999	78	GO:0032615
GOBP_NEGATIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	1.31085745666355e-09	1.10848898894549e-07	0.788186810800237	-0.609126400061369	-2.14363191422807	82	GO:0045671
GOBP_NEURON_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS	1.36340922192876e-09	1.14614595238729e-07	0.788186810800237	-0.60193805454661	-2.13116731931218	86	GO:0036475
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	1.3907905162136e-09	1.16232674077243e-07	0.788186810800237	-0.479768457689835	-1.88930193031435	227	GO:0001818
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	1.50080181265769e-09	1.23976639911509e-07	0.788186810800237	-0.421252734277862	-1.71741559646775	417	GO:0048667
GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	1.56570073153996e-09	1.28594420427802e-07	0.788186810800237	-0.424421732750165	-1.72193876534958	372	GO:0062023
GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	1.69114702069223e-09	1.38103897558358e-07	0.788186810800237	-0.599007578879364	-2.12211579479959	87	GO:0045670
GOBP_DEFENSE_RESPONSE	1.98596199984387e-09	1.6034679626988e-07	0.774939030136436	-0.359550710442851	-1.50036126975595	895	GO:0006952
GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	2.02000799577963e-09	1.61273375797132e-07	0.774939030136436	-0.514480425090103	-1.95655295346473	156	GO:0051092
GOBP_INTERLEUKIN_8_PRODUCTION	2.20532484987238e-09	1.74123190218377e-07	0.774939030136436	-0.557099367905614	-2.07909310570245	121	GO:0032637
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	2.37569228468396e-09	1.85524690931249e-07	0.774939030136436	-0.564057437259864	-2.0535256485999	104	GO:0002761
GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	2.46604670830464e-09	1.91534095154248e-07	0.774939030136436	-0.602582406575655	-2.12060235372788	82	GO:0032727
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	2.48592573352034e-09	1.92034403555347e-07	0.774939030136436	-0.552593199716236	-2.05779977233477	120	GO:0034121
GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	3.36224868007702e-09	2.54232253370268e-07	0.774939030136436	-0.510407369097381	-1.94658107434749	161	GO:1902882
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	3.61421862950977e-09	2.69014575178772e-07	0.774939030136436	-0.529968141772713	-1.99800723875593	135	GO:1903201
GOBP_INFLAMMATORY_RESPONSE	3.77541437198256e-09	2.79107571053508e-07	0.761460801445585	-0.411849224450092	-1.67809169989641	409	GO:0006954
GOBP_POSITIVE_REGULATION_OF_JNK_CASCADE	3.78887892970264e-09	2.79107571053508e-07	0.761460801445585	-0.554298904218446	-2.04916471123703	114	GO:0046330
GOBP_REGULATION_OF_CELL_DIFFERENTIATION	4.05643955956586e-09	2.95768253804876e-07	0.761460801445585	-0.359434997292974	-1.49882235073292	878	GO:0045595
GOMF_HYDROLASE_ACTIVITY_HYDROLYZING_N_GLYCOSYL_COMPOUNDS	4.04526263039334e-09	2.95768253804876e-07	0.761460801445585	-0.547393020836815	-2.04727549480241	122	GO:0016799
GOBP_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS	4.11240353668791e-09	2.98326695141152e-07	0.761460801445585	-0.554215708381148	-2.06028533105095	118	GO:0071260
GOBP_INFLAMMASOME_COMPLEX_ASSEMBLY	4.4481081539758e-09	3.1943675190185e-07	0.761460801445585	-0.625731541643902	-2.15792338414641	71	GO:0140632
GOBP_MYELOID_LEUKOCYTE_ACTIVATION	4.68979775734705e-09	3.35109498751234e-07	0.761460801445585	-0.514961464051635	-1.96226537156295	157	GO:0002274
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	5.14154794964823e-09	3.63751790833777e-07	0.761460801445585	-0.446885871749095	-1.78742821419074	295	GO:0098742
GOBP_OSTEOCLAST_DIFFERENTIATION	5.35512243986372e-09	3.76995343783707e-07	0.761460801445585	-0.557925744385491	-2.05319089407637	111	GO:0030316
GOBP_SYNAPTIC_SIGNALING	5.75443922274689e-09	4.03121033981744e-07	0.761460801445585	-0.42915589729099	-1.73390864748392	355	GO:0099536
GOCC_NEURON_TO_NEURON_SYNAPSE	6.11348004328173e-09	4.25483565391824e-07	0.761460801445585	-0.477749240561497	-1.87408571249594	211	GO:0098984
GOBP_RESPONSE_TO_GROWTH_FACTOR	6.1879711590808e-09	4.27209158620404e-07	0.761460801445585	-0.398754753950985	-1.64306606471301	502	GO:0070848
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE	6.91212467515753e-09	4.70386541584173e-07	0.761460801445585	-0.457113736638762	-1.81571358069748	253	GO:0050727
GOBP_JNK_CASCADE	7.33766559281747e-09	4.92312577403542e-07	0.761460801445585	-0.506543209668487	-1.92636797164987	156	GO:0007254
