gene	uniprot	padj	baseMean	stat	log2FoldChange	description
LOC128227088	HS12A	4.40107779699948e-41	2079.3838184377	13.7718297655031	5.95896512750992	heat shock 70 kDa protein 12A-like
LOC128213634	EGT1	6.07164524450895e-41	3241.46813772378	13.7480162658289	8.10149773618122	uncharacterized LOC128213634
LOC128223720	HS12B	1.10323592913975e-40	219.8536101383	13.70418807155	4.67185642007344	heat shock 70 kDa protein 12B-like
LOC128235257	ARSI	1.28843837612877e-40	1520.51701550902	13.6918347098733	4.16292537717913	nucleolar protein dao-5-like
LOC128216346	TIF1A	3.33786923156188e-40	209.809075663734	13.621695892009	5.5721701066305	uncharacterized LOC128216346
LOC128202873	NA	3.40858237491644e-40	4112.90543714971	13.6196318818408	4.6165891401113	uncharacterized LOC128202873
LOC128222068	LRC8A	6.77545228403335e-40	400.314862169644	13.5683065833314	2.59690050039837	uncharacterized LOC128222068
LOC128236872	BIR7B	1.05324045956329e-39	3220.61710410427	13.5348828123521	4.53452211705213	baculoviral IAP repeat-containing protein 7-A-like
LOC128234040	PK3CD	1.50432027322287e-39	12026.832862677	13.5073725162434	2.36837792170799	phosphatidylinositol 4%2C5-bisphosphate 3-kinase catalytic subunit delta isoform-like
LOC128232291	FNDC1	1.80175686107785e-39	2631.99925284071	13.4935707672253	4.95324544530486	uncharacterized LOC128232291
LOC128229913	DYL1	9.64062850966987e-39	751.568185973315	13.3661167175445	6.01406072697162	dynein light chain 1%2C cytoplasmic-like
LOC128207291	CDC42	1.08103489560784e-38	572.35656834018	13.3568599150109	6.19339084936885	cdc42 homolog
LOC128244134	NAPEP	1.29238810162704e-38	789.123743838085	13.3430721574875	6.97025190957178	N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D-like
LOC128205176	NA	1.31397887832971e-38	416.487379121606	13.3415956439257	5.66226408506886	uncharacterized LOC128205176
LOC128202753	KAZRN	1.50749855851639e-38	2430.77157002491	13.3306298926482	3.09068288529891	kazrin-like
LOC128207205	NA	1.892739278837e-38	8104.02683345125	13.3122193419364	3.98017143268091	uncharacterized LOC128207205
LOC128218512	ZIM3	2.87979999367293e-38	468.155109419099	13.2789700987225	2.57800662789326	uncharacterized LOC128218512
LOC128226541	CIPKP	3.45046288377343e-38	8302.79727553751	13.2649661264894	2.95601343522945	uncharacterized LOC128226541
LOC128231556	UBS3B	7.48051978085192e-38	6086.09813078008	13.2050180574942	2.9502711231779	protein UBASH3A homolog
LOC128202655	DVL3	1.45136787978406e-37	3344.73397021235	13.1534566477753	1.99948894654626	segment polarity protein dishevelled homolog DVL-2-like
LOC128241322	NA	1.64884798937732e-37	3786.10615657434	13.1429325191664	1.99355924545509	uncharacterized LOC128241322
LOC128246596	PAX2	2.1914304792233e-37	2310.92463031619	13.1209578390077	1.98518819488493	uncharacterized LOC128246596
LOC128234170	SIK2	2.30084375549772e-37	3886.62496322216	13.1170483964826	2.11273724537478	serine/threonine-protein kinase SIK2-like
LOC128240903	MFHA1	5.23656259394525e-37	1238.08265445574	13.0530549958408	1.99379973851165	malignant fibrous histiocytoma-amplified sequence 1 homolog
LOC128204202	ASAP1	6.95403077433416e-37	1492.12488808068	13.0307931747337	2.87372364623593	arfGAP with SH3 domain%2C ANK repeat and PH domain-containing protein-like
LOC128209461	ARF	6.95448411820362e-37	781.327212164023	13.0305765565826	5.37512777730268	uncharacterized LOC128209461
LOC128218780	YOBN	7.4139947095383e-37	1211.81144002856	13.0254827330657	6.83361196519437	L-amino-acid oxidase-like
LOC128204541	NA	1.26492210912965e-36	2138.43676677569	12.9838016858252	3.44888097852408	uncharacterized LOC128204541
LOC128219003	ARRB1	1.41336600380705e-36	1651.92501684062	12.9748848957084	2.66973031216095	beta-arrestin-1-like
LOC128222577	8ODP	1.42903448107482e-36	125.05233496543	12.9738321704065	4.01384491556243	oxidized purine nucleoside triphosphate hydrolase-like
LOC128246884	NA	1.57252770153157e-36	545.207785270292	12.9660834803661	3.93829568111624	uncharacterized LOC128246884
LOC128240133	NA	2.17811039285781e-36	145.557154061251	12.9406684518553	5.4973764440731	uncharacterized LOC128240133
LOC128242822	DIK1C	2.4691925213426e-36	1080.77816190599	12.9304129403773	2.56041973216967	divergent protein kinase domain 1C-like
LOC128215789	TLR4	5.07859791631288e-36	518.565147015523	12.873629146703	7.74942553341622	toll-like receptor 4
LOC128213105	NA	8.17690197098803e-36	1178.18263959596	12.8351949166003	4.81708248927675	uncharacterized LOC128213105
LOC128221926	NA	8.83306358220328e-36	810.565656265542	12.8288192450508	4.78227182779474	uncharacterized LOC128221926
